,ncalls,tottime,percall,cumtime,percall2,filename:lineno(function)
146,4,0.0,0.0,0.0,0.0, synchronize.py:90(_make_methods)
147,13,0.0,0.0,0.0,0.0, pathlib.py:102(join_parsed_parts)
148,20,0.0,0.0,0.0,0.0, sre_parse.py:82(groups)
149,32,0.0,0.0,0.0,0.0, {method 'add' of 'set' objects}
150,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:351(__init__)
151,3,0.0,0.0,0.0,0.0, <string>:1(<lambda>)
152,25,0.0,0.0,0.0,0.0, argparse.py:2183(_parse_optional)
153,1,0.0,0.0,0.0,0.0, argparse.py:131(_get_kwargs)
154,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:811(find_spec)
155,13,0.0,0.0,0.0,0.0, argparse.py:935(__call__)
156,12,0.0,0.0,0.0,0.0, sre_compile.py:619(isstring)
157,4,0.0,0.0,0.0,0.0, sre_parse.py:85(opengroup)
158,4,0.0,0.0,0.0,0.0, process.py:94(<genexpr>)
159,7,0.0,0.0,0.0,0.0, serialization.py:869(UnpicklerWrapper)
160,37,0.0,0.0,0.0,0.0, {method 'isidentifier' of 'str' objects}
161,2,0.0,0.0,0.0,0.0, {built-in method posix.getcwd}
162,38,0.0,0.0,0.0,0.0, enum.py:792(value)
163,4,0.0,0.0,0.0,0.0, context.py:354(set_spawning_popen)
164,56,0.0,0.0,0.0,0.0, {method 'getrandbits' of '_random.Random' objects}
165,4,0.0,0.0,0.0,0.0, sre_compile.py:265(_compile_charset)
166,41,0.0,0.0,0.0,0.0, {method 'startswith' of 'str' objects}
167,17,0.0,0.0,0.0,0.0, pathlib.py:1089(_init)
168,7,0.0,0.0,0.0,0.0, reductions.py:35(__del__)
169,1,0.0,0.0,0.0,0.0, context.py:233(get_context)
170,21,0.0,0.0,0.0,0.0, sre_parse.py:112(__init__)
171,4,0.0,0.0,0.0,0.0, weakref.py:353(__init__)
172,48,0.0,0.0,0.0,0.0, {built-in method posix.fspath}
173,13,0.0,0.0,0.0,0.0, argparse.py:2044(<listcomp>)
174,16,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:129(<genexpr>)
175,14,0.0,0.0,0.0,0.0, serialization.py:803(_maybe_decode_ascii)
176,88,0.0,0.0,0.0,0.0, {method 'rstrip' of 'str' objects}
177,28,0.0,0.0,0.0,0.0, sre_parse.py:250(match)
178,2,0.0,0.0,0.0,0.0, resource_tracker.py:66(getfd)
179,1,0.0,0.0,0.0,0.0, _bootlocale.py:33(getpreferredencoding)
180,4,0.0,0.0,0.0,0.0, {built-in method builtins.sorted}
181,4,0.0,0.0,0.0,0.0, {method 'discard' of 'set' objects}
182,14,0.0,0.0,0.0,0.0, {method 'tell' of '_io.BufferedReader' objects}
183,2,0.0,0.0,0.0,0.0, spawn.py:132(_check_not_importing_main)
184,20,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:874(__enter__)
185,40,0.0,0.0,0.0,0.0, {method 'lstrip' of 'str' objects}
186,11,0.0,0.0,0.0,0.0, {built-in method _thread.allocate_lock}
187,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:185(cb)
188,2,0.0,0.0,0.0,0.0, selectors.py:64(__init__)
189,42,0.0,0.0,0.0,0.0, {method 'endswith' of 'str' objects}
190,20,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:878(__exit__)
191,2,0.0,0.0,0.0,0.0, {built-in method _signal.pthread_sigmask}
192,92,0.0,0.0,0.0,0.0, {built-in method builtins.callable}
193,18,0.0,0.0,0.0,0.0, popen_spawn_posix.py:34(duplicate_for_child)
194,8,0.0,0.0,0.0,0.0, sre_parse.py:356(_escape)
195,14,0.0,0.0,0.0,0.0, hooks.py:54(warn_if_has_hooks)
196,6,0.0,0.0,0.0,0.0, argparse.py:941(__init__)
197,23,0.0,0.0,0.0,0.0, sre_parse.py:287(tell)
198,28,0.0,0.0,0.0,0.0, sre_parse.py:173(append)
199,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:593(_validate_timestamp_pyc)
200,81,0.0,0.0,0.0,0.0, {method 'pop' of 'dict' objects}
201,14,0.0,0.0,0.0,0.0, serialization.py:199(__init__)
202,66,0.0,0.0,0.0,0.0, {method 'replace' of 'str' objects}
203,34,0.0,0.0,0.0,0.0, {method '__exit__' of '_thread.lock' objects}
204,14,0.0,0.0,0.0,0.0, {method 'stride' of 'torch._C._TensorBase' objects}
205,28,0.0,0.0,0.0,0.0, {built-in method __new__ of type object at 0x558da51a12c0}
206,2,0.0,0.0,0.0,0.0, pathlib.py:1434(is_dir)
207,30,0.0,0.0,0.0,0.0, {built-in method _imp.acquire_lock}
208,7,0.0,0.0,0.0,0.0, serialization.py:193(_is_path)
209,4,0.0,0.0,0.0,0.0, weakref.py:348(__new__)
210,39,0.0,0.0,0.0,0.0, {method 'fileno' of '_io.TextIOWrapper' objects}
211,2,0.0,0.0,0.0,0.0, util.py:461(close_fds)
212,3,0.0,0.0,0.0,0.0, os.py:804(fsencode)
213,7,0.0,0.0,0.0,0.0, _utils.py:158(_validate_loaded_sparse_tensors)
214,38,0.0,0.0,0.0,0.0, argparse.py:203(__init__)
215,4,0.0,0.0,0.0,0.0, connection.py:365(_close)
216,29,0.0,0.0,0.0,0.0, {built-in method sys.intern}
217,9,0.0,0.0,0.0,0.0, sre_compile.py:447(_simple)
218,6,0.0,0.0,0.0,0.0, sre_parse.py:225(__init__)
219,38,0.0,0.0,0.0,0.0, argparse.py:1580(_check_conflict)
220,26,0.0,0.0,0.0,0.0, {built-in method posix.getpid}
221,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:112(release)
222,45,0.0,0.0,0.0,0.0, sre_parse.py:161(__len__)
223,12,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:79(_unpack_uint32)
224,2,0.0,0.0,0.0,0.0, _weakrefset.py:86(add)
225,4,0.0,0.0,0.0,0.0, sre_compile.py:292(_optimize_charset)
226,4,0.0,0.0,0.0,0.0, sre_parse.py:97(closegroup)
227,7/5,0.0,0.0,0.0,0.0, sre_compile.py:485(_get_literal_prefix)
228,3,0.0,0.0,0.0,0.0, __init__.py:43(normalize_encoding)
229,2,0.0,0.0,0.0,0.0, os.py:682(__setitem__)
230,4,0.0,0.0,0.0,0.0, synchronize.py:100(__getstate__)
231,14,0.0,0.0,0.0,0.0, _namedtensor_internals.py:10(check_serializing_named_tensor)
232,2,0.0,0.0,0.0,0.0, pathlib.py:677(__reduce__)
233,14,0.0,0.0,0.0,0.0, argparse.py:2286(_get_nargs_pattern)
234,47,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:231(_verbose_message)
235,5,0.0,0.0,0.0,0.0, __init__.py:89(find_spec)
236,4,0.0,0.0,0.0,0.0, {built-in method _multiprocessing.sem_unlink}
237,28,0.0,0.0,0.0,0.0, context.py:351(get_spawning_popen)
238,6,0.0,0.0,0.0,0.0, argparse.py:964(__init__)
239,7,0.0,0.0,0.0,0.0, serialization.py:173(default_restore_location)
240,2,0.0,0.0,0.0,0.0, selectors.py:269(close)
241,19,0.0,0.0,0.0,0.0, pathlib.py:303(splitroot)
242,4,0.0,0.0,0.0,0.0, connection.py:122(__init__)
243,1,0.0,0.0,0.0,0.0, {method 'long' of 'torch._C._TensorBase' objects}
244,1,0.0,0.0,0.0,0.0, spawn.py:73(<dictcomp>)
245,4,0.0,0.0,0.0,0.0, weakref.py:106(remove)
246,2,0.0,0.0,0.0,0.0, utils.py:234(__str__)
247,38,0.0,0.0,0.0,0.0, argparse.py:575(_metavar_formatter)
248,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:160(__exit__)
249,37,0.0,0.0,0.0,0.0, argparse.py:1363(register)
250,2,0.0,0.0,0.0,0.0, selectors.py:203(__exit__)
251,11,0.0,0.0,0.0,0.0, {method 'format' of 'str' objects}
252,38,0.0,0.0,0.0,0.0, argparse.py:584(format)
253,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:87(acquire)
254,1,0.0,0.0,0.0,0.0, {function Random.seed at 0x14cda8a8e820}
255,101,0.0,0.0,0.0,0.0, {built-in method builtins.min}
256,104,0.0,0.0,0.0,0.0, {method 'encode' of 'str' objects}
257,45,0.0,0.0,0.0,0.0, sre_parse.py:234(__next)
258,58,0.0,0.0,0.0,0.0, {built-in method builtins.setattr}
259,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:560(_classify_pyc)
260,1,0.0,0.0,0.0,0.0, ddp.py:12(set_master)
261,1,0.0,0.0,0.0,0.0, {method 'to' of 'torch._C._TensorBase' objects}
262,2,0.0,0.0,0.0,0.0, process.py:61(_cleanup)
263,5,0.0,0.0,0.0,0.0, copyreg.py:103(_slotnames)
264,34,0.0,0.0,0.0,0.0, sre_parse.py:255(get)
265,16,0.0,0.0,0.0,0.0, argparse.py:2475(_get_value)
266,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1077(path_stats)
267,38,0.0,0.0,0.0,0.0, types.py:171(__get__)
268,4,0.0,0.0,0.0,0.0, connection.py:135(__del__)
269,50,0.0,0.0,0.0,0.0, {method 'match' of 're.Pattern' objects}
270,1,0.0,0.0,0.0,0.0, spawn.py:11(<module>)
271,4,0.0,0.0,0.0,0.0, process.py:344(__reduce__)
272,10,0.0,0.0,0.0,0.0, pathlib.py:725(_format_parsed_parts)
273,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:58(__init__)
274,9,0.0,0.0,0.0,0.0, resource_tracker.py:134(_check_alive)
275,14,0.0,0.0,0.0,0.0, enum.py:670(__new__)
276,6,0.0,0.0,0.0,0.0, enum.py:977(__and__)
277,49,0.0,0.0,0.0,0.0, {built-in method builtins.max}
278,17,0.0,0.0,0.0,0.0, {built-in method posix.write}
279,13,0.0,0.0,0.0,0.0, pathlib.py:715(_from_parsed_parts)
280,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:696(spec_from_file_location)
281,14,0.0,0.0,0.0,0.0, {built-in method posix.fstat}
282,4,0.0,0.0,0.0,0.0, connection.py:972(reduce_connection)
283,167,0.0,0.0,0.0,0.0, {method 'get' of 'dict' objects}
284,1,0.0,0.0,0.0,0.0, random.py:126(seed)
285,38,0.0,0.0,0.0,0.0, argparse.py:820(__init__)
286,4,0.0,0.0,0.0,0.0, {method 'flush' of '_io.TextIOWrapper' objects}
287,1,0.0,0.0,0.0,0.0, random.py:117(__init__)
288,3,0.0,0.0,0.0,0.0, locale.py:352(_replace_encoding)
289,14,0.0,0.0,0.0,0.0, reductions.py:26(__init__)
290,12,0.0,0.0,0.0,0.0, _collections_abc.py:760(get)
291,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:127(_path_split)
292,40,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:123(<listcomp>)
293,3,0.0,0.0,0.0,0.0, selectors.py:235(register)
294,1,0.0,0.0,0.0,0.0, popen_fork.py:1(<module>)
295,14,0.0,0.0,0.0,0.0, {method 'size' of 'torch._C._TensorBase' objects}
296,77,0.0,0.0,0.0,0.0, {method 'rpartition' of 'str' objects}
297,7,0.0,0.0,0.0,0.0, serialization.py:889(_is_torchscript_zip)
298,1,0.0,0.0,0.0,0.0, spawn.py:70(__init__)
299,92,0.0,0.0,0.0,0.0, argparse.py:1367(_registry_get)
300,2,0.0,0.0,0.0,0.0, argparse.py:1620(__init__)
301,6,0.0,0.0,0.0,0.0, {method 'copy' of 'dict' objects}
302,19,0.0,0.0,0.0,0.0, {built-in method posix.close}
303,14,0.0,0.0,0.0,0.0, reductions.py:273(fd_id)
304,139,0.0,0.0,0.0,0.0, {built-in method builtins.hasattr}
305,38,0.0,0.0,0.0,0.0, argparse.py:1567(_pop_action_class)
306,25/10,0.0,0.0,0.0,0.0, sre_parse.py:175(getwidth)
307,30,0.0,0.0,0.0,0.0, argparse.py:906(__init__)
308,2,0.0,0.0,0.0,0.0, argparse.py:1443(add_argument_group)
309,2,0.0,0.0,0.0,0.0, selectors.py:210(__init__)
310,113,0.0,0.0,0.0,0.0, sre_parse.py:165(__getitem__)
311,96,0.0,0.0,0.0,0.0, {built-in method builtins.getattr}
312,32,0.0,0.0,0.0,0.0, random.py:237(_randbelow_with_getrandbits)
313,10,0.0,0.0,0.0,0.0, {built-in method posix.pipe}
314,84,0.0,0.0,0.0,0.0, {method 'join' of 'str' objects}
315,2,0.0,0.0,0.0,0.0, util.py:433(_flush_std_streams)
316,3,0.0,0.0,0.0,0.0, selectors.py:352(register)
317,12,0.0,0.0,0.0,0.0, posixpath.py:71(join)
318,2,0.0,0.0,0.0,0.0, utils.py:292(__exit__)
319,18,0.0,0.0,0.0,0.0, reduction.py:191(DupFd)
320,13,0.0,0.0,0.0,0.0, pathlib.py:742(__str__)
321,4,0.0,0.0,0.0,0.0, resource_tracker.py:149(unregister)
322,2,0.0,0.0,0.0,0.0, connection.py:521(Pipe)
323,14,0.0,0.0,0.0,0.0, reductions.py:59(__setitem__)
324,4,0.0,0.0,0.0,0.0, tempfile.py:138(rng)
325,15,0.0,0.0,0.0,0.0, {function _load.<locals>.UnpicklerWrapper.find_class at 0x14cc8f9674c0}
326,14,0.0,0.0,0.0,0.0, argparse.py:2419(_get_values)
327,14,0.0,0.0,0.0,0.0, enum.py:358(__call__)
328,3,0.0,0.0,0.0,0.0, subprocess.py:282(_args_from_interpreter_flags)
329,38,0.0,0.0,0.0,0.0, {built-in method posix.get_terminal_size}
330,422/401,0.0,0.0,0.0,0.0, {built-in method builtins.len}
331,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1509(_get_spec)
332,6,0.0,0.0,0.0,0.0, locale.py:386(normalize)
333,1,0.0,0.0,0.0,0.0, argparse.py:116(__repr__)
334,2,0.0,0.0,0.0,0.0, signal.py:24(_int_to_enum)
335,591,0.0,0.0,0.0,0.0, {method 'append' of 'list' objects}
336,28,0.0,0.0,0.0,0.0, {method 'storage' of 'torch._C._TensorBase' objects}
337,1,0.0,0.0,0.0,0.0, {built-in method builtins.repr}
338,13,0.0,0.0,0.0,0.0, pathlib.py:752(__fspath__)
339,93,0.0,0.0,0.0,0.0, os.py:754(encode)
340,4,0.0,0.0,0.0,0.0, signal.py:70(<genexpr>)
341,8,0.0,0.0,0.0,0.0, {built-in method builtins.print}
342,4,0.0,0.0,0.0,0.0, pathlib.py:702(_from_parts)
343,4,0.0,0.0,0.0,0.0, weakref.py:165(__setitem__)
344,40,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:121(_path_join)
345,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:491(_get_cached)
346,2,0.0,0.0,0.0,0.0, selectors.py:348(__init__)
347,52,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:398(parent)
348,548,0.0,0.0,0.0,0.0, {built-in method builtins.isinstance}
349,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:166(_get_module_lock)
350,2,0.0,0.0,0.0,0.0, spawn.py:150(get_preparation_data)
351,4,0.0,0.0,0.0,0.0, pathlib.py:1079(__new__)
352,7,0.0,0.0,0.0,0.0, {method 'update' of 'dict' objects}
353,9,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:385(cached)
354,6,0.0,0.0,0.0,0.0, sre_compile.py:560(_compile_info)
355,38,0.0,0.0,0.0,0.0, argparse.py:1453(_add_action)
356,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:361(cache_from_source)
357,2,0.0,0.0,0.0,0.0, main.py:91(get_job_dir)
358,38,0.0,0.0,0.0,0.0, argparse.py:591(_format_args)
359,2,0.0,0.0,0.0,0.0, spawn.py:78(get_command_line)
360,6,0.0,0.0,0.0,0.0, gettext.py:211(_expand_lang)
361,14,0.0,0.0,0.0,0.0, argparse.py:1917(take_action)
362,32,0.0,0.0,0.0,0.0, random.py:343(choice)
363,15,0.0,0.0,0.0,0.0, serialization.py:873(find_class)
364,4,0.0,0.0,0.0,0.0, util.py:171(register_after_fork)
365,4,0.0,0.0,0.0,0.0, tempfile.py:152(<listcomp>)
366,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:156(__enter__)
367,17,0.0,0.0,0.0,0.0, pathlib.py:64(parse_parts)
368,4,0.0,0.0,0.0,0.0, synchronize.py:84(_cleanup)
369,2,0.0,0.0,0.0,0.0, signal.py:67(pthread_sigmask)
370,7,0.0,0.0,0.0,0.0, {method 'set_' of 'torch._C._TensorBase' objects}
371,38,0.0,0.0,0.0,0.0, argparse.py:1642(_add_action)
372,21/6,0.0,0.0,0.0,0.0, sre_compile.py:87(_compile)
373,89,0.0,0.0,0.0,0.0, os.py:674(__getitem__)
374,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:486(_init_module_attrs)
375,6,0.0,0.0,0.0,0.0, util.py:186(__init__)
