,ncalls,tottime,percall,cumtime,percall2,filename:lineno(function)
150,25,0.0,0.0,0.0,0.0, argparse.py:2183(_parse_optional)
151,12,0.0,0.0,0.0,0.0, sre_compile.py:619(isstring)
152,2,0.0,0.0,0.0,0.0, selectors.py:276(_key_from_fd)
153,21,0.0,0.0,0.0,0.0, __init__.py:62(get_sharing_strategy)
154,4,0.0,0.0,0.0,0.0, context.py:354(set_spawning_popen)
155,4,0.0,0.0,0.0,0.0, process.py:94(<genexpr>)
156,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:351(__init__)
157,7,0.0,0.0,0.0,0.0, reductions.py:35(__del__)
158,51,0.0,0.0,0.0,0.0, {method 'getrandbits' of '_random.Random' objects}
159,41,0.0,0.0,0.0,0.0, {method 'startswith' of 'str' objects}
160,2,0.0,0.0,0.0,0.0, {method 'copy' of 'list' objects}
161,3,0.0,0.0,0.0,0.0, <string>:1(<lambda>)
162,7,0.0,0.0,0.0,0.0, serialization.py:869(UnpicklerWrapper)
163,4,0.0,0.0,0.0,0.0, sre_parse.py:85(opengroup)
164,4,0.0,0.0,0.0,0.0, weakref.py:353(__init__)
165,2,0.0,0.0,0.0,0.0, context.py:249(get_start_method)
166,21,0.0,0.0,0.0,0.0, sre_parse.py:112(__init__)
167,3,0.0,0.0,0.0,0.0, selectors.py:216(_fileobj_lookup)
168,14,0.0,0.0,0.0,0.0, serialization.py:803(_maybe_decode_ascii)
169,14,0.0,0.0,0.0,0.0, {method 'tell' of '_io.BufferedReader' objects}
170,11,0.0,0.0,0.0,0.0, {built-in method _thread.allocate_lock}
171,1,0.0,0.0,0.0,0.0, context.py:233(get_context)
172,14,0.0,0.0,0.0,0.0, serialization.py:199(__init__)
173,48,0.0,0.0,0.0,0.0, {built-in method posix.fspath}
174,13,0.0,0.0,0.0,0.0, argparse.py:935(__call__)
175,1,0.0,0.0,0.0,0.0, _bootlocale.py:33(getpreferredencoding)
176,14,0.0,0.0,0.0,0.0, hooks.py:54(warn_if_has_hooks)
177,2,0.0,0.0,0.0,0.0, process.py:189(name)
178,20,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:874(__enter__)
179,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:185(cb)
180,13,0.0,0.0,0.0,0.0, argparse.py:2044(<listcomp>)
181,20,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:878(__exit__)
182,16,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:129(<genexpr>)
183,4,0.0,0.0,0.0,0.0, {built-in method builtins.sorted}
184,88,0.0,0.0,0.0,0.0, {method 'rstrip' of 'str' objects}
185,2,0.0,0.0,0.0,0.0, {built-in method posix.getcwd}
186,42,0.0,0.0,0.0,0.0, {method 'endswith' of 'str' objects}
187,8,0.0,0.0,0.0,0.0, sre_parse.py:356(_escape)
188,40,0.0,0.0,0.0,0.0, {method 'lstrip' of 'str' objects}
189,28,0.0,0.0,0.0,0.0, sre_parse.py:250(match)
190,2,0.0,0.0,0.0,0.0, selectors.py:64(__init__)
191,1,0.0,0.0,0.0,0.0, argparse.py:2173(<listcomp>)
192,30,0.0,0.0,0.0,0.0, {built-in method _imp.acquire_lock}
193,2,0.0,0.0,0.0,0.0, {built-in method _signal.pthread_sigmask}
194,92,0.0,0.0,0.0,0.0, {built-in method builtins.callable}
195,2,0.0,0.0,0.0,0.0, pathlib.py:1434(is_dir)
196,7,0.0,0.0,0.0,0.0, serialization.py:193(_is_path)
197,4,0.0,0.0,0.0,0.0, synchronize.py:100(__getstate__)
198,18,0.0,0.0,0.0,0.0, popen_spawn_posix.py:34(duplicate_for_child)
199,26,0.0,0.0,0.0,0.0, {built-in method posix.getpid}
200,6,0.0,0.0,0.0,0.0, argparse.py:941(__init__)
201,39,0.0,0.0,0.0,0.0, {method 'fileno' of '_io.TextIOWrapper' objects}
202,34,0.0,0.0,0.0,0.0, {method '__exit__' of '_thread.lock' objects}
203,23,0.0,0.0,0.0,0.0, sre_parse.py:287(tell)
204,2,0.0,0.0,0.0,0.0, resource_tracker.py:66(getfd)
205,2,0.0,0.0,0.0,0.0, spawn.py:132(_check_not_importing_main)
206,3,0.0,0.0,0.0,0.0, os.py:804(fsencode)
207,66,0.0,0.0,0.0,0.0, {method 'replace' of 'str' objects}
208,81,0.0,0.0,0.0,0.0, {method 'pop' of 'dict' objects}
209,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:593(_validate_timestamp_pyc)
210,7,0.0,0.0,0.0,0.0, _utils.py:158(_validate_loaded_sparse_tensors)
211,29,0.0,0.0,0.0,0.0, {built-in method sys.intern}
212,2,0.0,0.0,0.0,0.0, util.py:461(close_fds)
213,28,0.0,0.0,0.0,0.0, sre_parse.py:173(append)
214,2,0.0,0.0,0.0,0.0, _weakrefset.py:86(add)
215,4,0.0,0.0,0.0,0.0, weakref.py:106(remove)
216,6,0.0,0.0,0.0,0.0, sre_parse.py:225(__init__)
217,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:112(release)
218,28,0.0,0.0,0.0,0.0, {built-in method __new__ of type object at 0x5573f2d4d2c0}
219,38,0.0,0.0,0.0,0.0, argparse.py:203(__init__)
220,1,0.0,0.0,0.0,0.0, {method 'long' of 'torch._C._TensorBase' objects}
221,12,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:79(_unpack_uint32)
222,4,0.0,0.0,0.0,0.0, sre_compile.py:292(_optimize_charset)
223,7/5,0.0,0.0,0.0,0.0, sre_compile.py:485(_get_literal_prefix)
224,1,0.0,0.0,0.0,0.0, spawn.py:73(<dictcomp>)
225,47,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:231(_verbose_message)
226,4,0.0,0.0,0.0,0.0, weakref.py:348(__new__)
227,4,0.0,0.0,0.0,0.0, connection.py:365(_close)
228,45,0.0,0.0,0.0,0.0, sre_parse.py:161(__len__)
229,19,0.0,0.0,0.0,0.0, pathlib.py:303(splitroot)
230,2,0.0,0.0,0.0,0.0, os.py:682(__setitem__)
231,9,0.0,0.0,0.0,0.0, sre_compile.py:447(_simple)
232,5,0.0,0.0,0.0,0.0, __init__.py:89(find_spec)
233,11,0.0,0.0,0.0,0.0, {method 'format' of 'str' objects}
234,28,0.0,0.0,0.0,0.0, context.py:351(get_spawning_popen)
235,38,0.0,0.0,0.0,0.0, argparse.py:1580(_check_conflict)
236,4,0.0,0.0,0.0,0.0, sre_parse.py:97(closegroup)
237,6,0.0,0.0,0.0,0.0, argparse.py:964(__init__)
238,2,0.0,0.0,0.0,0.0, utils.py:234(__str__)
239,3,0.0,0.0,0.0,0.0, __init__.py:43(normalize_encoding)
240,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:560(_classify_pyc)
241,2,0.0,0.0,0.0,0.0, pathlib.py:677(__reduce__)
242,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:160(__exit__)
243,2,0.0,0.0,0.0,0.0, process.py:61(_cleanup)
244,1,0.0,0.0,0.0,0.0, ddp.py:12(set_master)
245,14,0.0,0.0,0.0,0.0, enum.py:670(__new__)
246,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:87(acquire)
247,2,0.0,0.0,0.0,0.0, selectors.py:269(close)
248,10,0.0,0.0,0.0,0.0, pathlib.py:725(_format_parsed_parts)
249,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:58(__init__)
250,1,0.0,0.0,0.0,0.0, {method 'to' of 'torch._C._TensorBase' objects}
251,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1077(path_stats)
252,14,0.0,0.0,0.0,0.0, _namedtensor_internals.py:10(check_serializing_named_tensor)
253,1,0.0,0.0,0.0,0.0, {function Random.seed at 0x14e33ec09820}
254,37,0.0,0.0,0.0,0.0, argparse.py:1363(register)
255,4,0.0,0.0,0.0,0.0, {built-in method _multiprocessing.sem_unlink}
256,7,0.0,0.0,0.0,0.0, serialization.py:173(default_restore_location)
257,50,0.0,0.0,0.0,0.0, {method 'match' of 're.Pattern' objects}
258,45,0.0,0.0,0.0,0.0, sre_parse.py:234(__next)
259,104,0.0,0.0,0.0,0.0, {method 'encode' of 'str' objects}
260,38,0.0,0.0,0.0,0.0, argparse.py:584(format)
261,2,0.0,0.0,0.0,0.0, selectors.py:203(__exit__)
262,4,0.0,0.0,0.0,0.0, connection.py:135(__del__)
263,4,0.0,0.0,0.0,0.0, connection.py:122(__init__)
264,14,0.0,0.0,0.0,0.0, argparse.py:2286(_get_nargs_pattern)
265,16,0.0,0.0,0.0,0.0, argparse.py:2475(_get_value)
266,101,0.0,0.0,0.0,0.0, {built-in method builtins.min}
267,77,0.0,0.0,0.0,0.0, {method 'rpartition' of 'str' objects}
268,4,0.0,0.0,0.0,0.0, process.py:344(__reduce__)
269,38,0.0,0.0,0.0,0.0, argparse.py:575(_metavar_formatter)
270,38,0.0,0.0,0.0,0.0, types.py:171(__get__)
271,9,0.0,0.0,0.0,0.0, resource_tracker.py:134(_check_alive)
272,13,0.0,0.0,0.0,0.0, pathlib.py:715(_from_parsed_parts)
273,34,0.0,0.0,0.0,0.0, sre_parse.py:255(get)
274,5,0.0,0.0,0.0,0.0, copyreg.py:103(_slotnames)
275,167,0.0,0.0,0.0,0.0, {method 'get' of 'dict' objects}
276,58,0.0,0.0,0.0,0.0, {built-in method builtins.setattr}
277,49,0.0,0.0,0.0,0.0, {built-in method builtins.max}
278,1,0.0,0.0,0.0,0.0, random.py:126(seed)
279,17,0.0,0.0,0.0,0.0, {built-in method posix.write}
280,4,0.0,0.0,0.0,0.0, connection.py:972(reduce_connection)
281,14,0.0,0.0,0.0,0.0, {method 'stride' of 'torch._C._TensorBase' objects}
282,6,0.0,0.0,0.0,0.0, enum.py:977(__and__)
283,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:127(_path_split)
284,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:696(spec_from_file_location)
285,7,0.0,0.0,0.0,0.0, serialization.py:889(_is_torchscript_zip)
286,1,0.0,0.0,0.0,0.0, random.py:117(__init__)
287,38,0.0,0.0,0.0,0.0, argparse.py:820(__init__)
288,14,0.0,0.0,0.0,0.0, {built-in method posix.fstat}
289,14,0.0,0.0,0.0,0.0, reductions.py:26(__init__)
290,3,0.0,0.0,0.0,0.0, locale.py:352(_replace_encoding)
291,4,0.0,0.0,0.0,0.0, {method 'flush' of '_io.TextIOWrapper' objects}
292,40,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:123(<listcomp>)
293,1,0.0,0.0,0.0,0.0, spawn.py:11(<module>)
294,12,0.0,0.0,0.0,0.0, _collections_abc.py:760(get)
295,1,0.0,0.0,0.0,0.0, spawn.py:70(__init__)
296,13,0.0,0.0,0.0,0.0, pathlib.py:742(__str__)
297,2,0.0,0.0,0.0,0.0, argparse.py:1620(__init__)
298,92,0.0,0.0,0.0,0.0, argparse.py:1367(_registry_get)
299,2,0.0,0.0,0.0,0.0, selectors.py:210(__init__)
300,1,0.0,0.0,0.0,0.0, popen_fork.py:1(<module>)
301,38,0.0,0.0,0.0,0.0, {built-in method posix.get_terminal_size}
302,15,0.0,0.0,0.0,0.0, {function _load.<locals>.UnpicklerWrapper.find_class at 0x14e225ae24c0}
303,38,0.0,0.0,0.0,0.0, argparse.py:1567(_pop_action_class)
304,139,0.0,0.0,0.0,0.0, {built-in method builtins.hasattr}
305,14,0.0,0.0,0.0,0.0, reductions.py:273(fd_id)
306,10,0.0,0.0,0.0,0.0, {built-in method posix.pipe}
307,32,0.0,0.0,0.0,0.0, random.py:237(_randbelow_with_getrandbits)
308,96,0.0,0.0,0.0,0.0, {built-in method builtins.getattr}
309,84,0.0,0.0,0.0,0.0, {method 'join' of 'str' objects}
310,3,0.0,0.0,0.0,0.0, selectors.py:235(register)
311,2,0.0,0.0,0.0,0.0, argparse.py:1443(add_argument_group)
312,2,0.0,0.0,0.0,0.0, utils.py:292(__exit__)
313,14,0.0,0.0,0.0,0.0, enum.py:358(__call__)
314,6,0.0,0.0,0.0,0.0, {method 'copy' of 'dict' objects}
315,12,0.0,0.0,0.0,0.0, posixpath.py:71(join)
316,13,0.0,0.0,0.0,0.0, pathlib.py:752(__fspath__)
317,30,0.0,0.0,0.0,0.0, argparse.py:906(__init__)
318,14,0.0,0.0,0.0,0.0, reductions.py:59(__setitem__)
319,2,0.0,0.0,0.0,0.0, signal.py:24(_int_to_enum)
320,19,0.0,0.0,0.0,0.0, {built-in method posix.close}
321,113,0.0,0.0,0.0,0.0, sre_parse.py:165(__getitem__)
322,25/10,0.0,0.0,0.0,0.0, sre_parse.py:175(getwidth)
323,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1509(_get_spec)
324,14,0.0,0.0,0.0,0.0, argparse.py:2419(_get_values)
325,2,0.0,0.0,0.0,0.0, util.py:433(_flush_std_streams)
326,4,0.0,0.0,0.0,0.0, resource_tracker.py:149(unregister)
327,3,0.0,0.0,0.0,0.0, subprocess.py:282(_args_from_interpreter_flags)
328,1,0.0,0.0,0.0,0.0, argparse.py:116(__repr__)
329,6,0.0,0.0,0.0,0.0, locale.py:386(normalize)
330,14,0.0,0.0,0.0,0.0, {method 'size' of 'torch._C._TensorBase' objects}
331,18,0.0,0.0,0.0,0.0, reduction.py:191(DupFd)
332,2,0.0,0.0,0.0,0.0, connection.py:521(Pipe)
333,4,0.0,0.0,0.0,0.0, signal.py:70(<genexpr>)
334,1,0.0,0.0,0.0,0.0, {built-in method builtins.repr}
335,4,0.0,0.0,0.0,0.0, tempfile.py:138(rng)
336,4,0.0,0.0,0.0,0.0, weakref.py:165(__setitem__)
337,422/401,0.0,0.0,0.0,0.0, {built-in method builtins.len}
338,591,0.0,0.0,0.0,0.0, {method 'append' of 'list' objects}
339,52,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:398(parent)
340,4,0.0,0.0,0.0,0.0, pathlib.py:702(_from_parts)
341,3,0.0,0.0,0.0,0.0, selectors.py:352(register)
342,8,0.0,0.0,0.0,0.0, {built-in method builtins.print}
343,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:491(_get_cached)
344,93,0.0,0.0,0.0,0.0, os.py:754(encode)
345,28,0.0,0.0,0.0,0.0, {method 'storage' of 'torch._C._TensorBase' objects}
346,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:166(_get_module_lock)
347,40,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:121(_path_join)
348,2,0.0,0.0,0.0,0.0, selectors.py:348(__init__)
349,15,0.0,0.0,0.0,0.0, serialization.py:873(find_class)
350,9,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:385(cached)
351,4,0.0,0.0,0.0,0.0, pathlib.py:1079(__new__)
352,548,0.0,0.0,0.0,0.0, {built-in method builtins.isinstance}
353,2,0.0,0.0,0.0,0.0, spawn.py:78(get_command_line)
354,2,0.0,0.0,0.0,0.0, main.py:91(get_job_dir)
355,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:361(cache_from_source)
356,32,0.0,0.0,0.0,0.0, random.py:343(choice)
357,4,0.0,0.0,0.0,0.0, util.py:171(register_after_fork)
358,38,0.0,0.0,0.0,0.0, argparse.py:1453(_add_action)
359,6,0.0,0.0,0.0,0.0, sre_compile.py:560(_compile_info)
360,2,0.0,0.0,0.0,0.0, signal.py:67(pthread_sigmask)
361,6,0.0,0.0,0.0,0.0, gettext.py:211(_expand_lang)
362,38,0.0,0.0,0.0,0.0, argparse.py:591(_format_args)
363,14,0.0,0.0,0.0,0.0, argparse.py:1917(take_action)
364,17,0.0,0.0,0.0,0.0, pathlib.py:64(parse_parts)
365,2,0.0,0.0,0.0,0.0, spawn.py:150(get_preparation_data)
366,4,0.0,0.0,0.0,0.0, tempfile.py:152(<listcomp>)
367,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:156(__enter__)
368,7,0.0,0.0,0.0,0.0, {method 'update' of 'dict' objects}
369,7,0.0,0.0,0.0,0.0, {method 'set_' of 'torch._C._TensorBase' objects}
370,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:486(_init_module_attrs)
371,4,0.0,0.0,0.0,0.0, synchronize.py:84(_cleanup)
372,38,0.0,0.0,0.0,0.0, argparse.py:1642(_add_action)
373,21/6,0.0,0.0,0.0,0.0, sre_compile.py:87(_compile)
374,2,0.0,0.0,0.0,0.0, process.py:80(__init__)
375,6,0.0,0.0,0.0,0.0, util.py:186(__init__)
