,ncalls,tottime,percall,cumtime,percall2,filename:lineno(function)
36,7,0.0,0.0,0.0,0.0, storage.py:13(__init__)
37,4,0.0,0.0,0.0,0.0, {built-in method builtins.id}
38,2,0.0,0.0,0.0,0.0, {built-in method _stat.S_ISDIR}
39,11,0.0,0.0,0.0,0.0, {method 'extend' of 'list' objects}
40,5,0.0,0.0,0.0,0.0, {method 'get' of 'mappingproxy' objects}
41,2,0.0,0.0,0.0,0.0, argparse.py:579(<listcomp>)
42,1,0.0,0.0,0.0,0.0, resource_tracker.py:48(__init__)
43,6,0.0,0.0,0.0,0.0, util.py:44(sub_debug)
44,1,0.0,0.0,0.0,0.0, argparse.py:1817(<listcomp>)
45,2,0.0,0.0,0.0,0.0, connection.py:938(<listcomp>)
46,2,0.0,0.0,0.0,0.0, {built-in method torch._C._cuda_getDeviceCount}
47,2,0.0,0.0,0.0,0.0, {method 'index' of 'list' objects}
48,7,0.0,0.0,0.0,0.0, serialization.py:205(__exit__)
49,4,0.0,0.0,0.0,0.0, {method 'find' of 'bytearray' objects}
50,2,0.0,0.0,0.0,0.0, {built-in method posix.waitstatus_to_exitcode}
51,5,0.0,0.0,0.0,0.0, {built-in method _imp.is_frozen}
52,12,0.0,0.0,0.0,0.0, {method 'items' of 'dict' objects}
53,10,0.0,0.0,0.0,0.0, {built-in method _thread.get_ident}
54,9,0.0,0.0,0.0,0.0, sre_parse.py:169(__setitem__)
55,10,0.0,0.0,0.0,0.0, sre_compile.py:477(_get_iscased)
56,12,0.0,0.0,0.0,0.0, {method 'group' of 're.Match' objects}
57,2,0.0,0.0,0.0,0.0, {method 'write' of '_io.BufferedWriter' objects}
58,1,0.0,0.0,0.0,0.0, popen_spawn_posix.py:16(_DupFd)
59,15,0.0,0.0,0.0,0.0, {method 'isalnum' of 'str' objects}
60,7,0.0,0.0,0.0,0.0, {method 'clear' of 'list' objects}
61,13,0.0,0.0,0.0,0.0, argparse.py:2501(_check_value)
62,1,0.0,0.0,0.0,0.0, codecs.py:186(__init__)
63,1,0.0,0.0,0.0,0.0, resource_tracker.py:46(ResourceTracker)
64,2,0.0,0.0,0.0,0.0, {method 'clear' of 'dict' objects}
65,2,0.0,0.0,0.0,0.0, utils.py:280(__init__)
66,9,0.0,0.0,0.0,0.0, {method 'rfind' of 'str' objects}
67,1,0.0,0.0,0.0,0.0, argparse.py:2173(<listcomp>)
68,1,0.0,0.0,0.0,0.0, popen_fork.py:12(Popen)
69,14,0.0,0.0,0.0,0.0, {method 'lower' of 'str' objects}
70,7,0.0,0.0,0.0,0.0, sre_compile.py:81(_combine_flags)
71,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:152(__init__)
72,12,0.0,0.0,0.0,0.0, {method '_weak_ref' of 'torch._C.LongStorageBase' objects}
73,3,0.0,0.0,0.0,0.0, {method 'register' of 'select.poll' objects}
74,12,0.0,0.0,0.0,0.0, {built-in method from_bytes}
75,14,0.0,0.0,0.0,0.0, {method 'remove' of 'list' objects}
76,2,0.0,0.0,0.0,0.0, sre_compile.py:456(_generate_overlap_table)
77,1,0.0,0.0,0.0,0.0, {built-in method posix.uname}
78,4,0.0,0.0,0.0,0.0, {method 'discard' of 'set' objects}
79,1,0.0,0.0,0.0,0.0, argparse.py:1816(_get_positional_actions)
80,4,0.0,0.0,0.0,0.0, {built-in method _weakref._remove_dead_weakref}
81,2,0.0,0.0,0.0,0.0, process.py:247(sentinel)
82,12,0.0,0.0,0.0,0.0, {method 'size' of 'torch._C.LongStorageBase' objects}
83,4,0.0,0.0,0.0,0.0, {built-in method _imp._fix_co_filename}
84,14,0.0,0.0,0.0,0.0, {method 'storage_offset' of 'torch._C._TensorBase' objects}
85,14,0.0,0.0,0.0,0.0, {method 'has_names' of 'torch._C._TensorBase' objects}
86,1,0.0,0.0,0.0,0.0, main.py:69(get_model_type)
87,7,0.0,0.0,0.0,0.0, {built-in method torch._C._has_torch_function_unary}
88,18,0.0,0.0,0.0,0.0, {method 'find' of 'str' objects}
89,2,0.0,0.0,0.0,0.0, utils.py:284(__enter__)
90,1,0.0,0.0,0.0,0.0, {built-in method _locale.nl_langinfo}
91,32,0.0,0.0,0.0,0.0, {method 'bit_length' of 'int' objects}
92,6,0.0,0.0,0.0,0.0, spawn.py:87(<genexpr>)
93,6,0.0,0.0,0.0,0.0, {built-in method _sre.compile}
94,2,0.0,0.0,0.0,0.0, _weakrefset.py:39(_remove)
95,4,0.0,0.0,0.0,0.0, connection.py:163(readable)
96,4,0.0,0.0,0.0,0.0, context.py:197(get_start_method)
97,2,0.0,0.0,0.0,0.0, argparse.py:1517(_get_positional_kwargs)
98,7,0.0,0.0,0.0,0.0, {built-in method _free_weak_ref}
99,1,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:175(_path_isabs)
100,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:736(find_spec)
101,2,0.0,0.0,0.0,0.0, selectors.py:276(_key_from_fd)
102,4,0.0,0.0,0.0,0.0, synchronize.py:90(_make_methods)
103,1,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1179(exec_module)
104,14,0.0,0.0,0.0,0.0, serialization.py:202(__enter__)
105,7,0.0,0.0,0.0,0.0, serialization.py:126(_cpu_deserialize)
106,3,0.0,0.0,0.0,0.0, sre_compile.py:516(_get_charset_prefix)
107,6,0.0,0.0,0.0,0.0, sre_parse.py:76(__init__)
108,2,0.0,0.0,0.0,0.0, utils.py:289(stop)
109,1,0.0,0.0,0.0,0.0, __init__.py:74(is_available)
110,7,0.0,0.0,0.0,0.0, serialization.py:815(_get_restore_location)
111,8,0.0,0.0,0.0,0.0, process.py:99(_check_closed)
112,4,0.0,0.0,0.0,0.0, os.py:758(decode)
113,9,0.0,0.0,0.0,0.0, {method 'keys' of 'dict' objects}
114,7,0.0,0.0,0.0,0.0, {method 'seek' of '_io.BufferedReader' objects}
115,23,0.0,0.0,0.0,0.0, {method 'reverse' of 'list' objects}
116,30,0.0,0.0,0.0,0.0, {built-in method _imp.release_lock}
117,7,0.0,0.0,0.0,0.0, context.py:187(get_context)
118,43,0.0,0.0,0.0,0.0, {method 'setdefault' of 'dict' objects}
119,2,0.0,0.0,0.0,0.0, queues.py:355(__getstate__)
120,3,0.0,0.0,0.0,0.0, subprocess.py:272(_optim_args_from_interpreter_flags)
121,2,0.0,0.0,0.0,0.0, {built-in method select.poll}
122,13,0.0,0.0,0.0,0.0, posixpath.py:41(_get_sep)
123,6,0.0,0.0,0.0,0.0, context.py:357(assert_spawning)
124,4,0.0,0.0,0.0,0.0, __init__.py:464(__getnewargs__)
125,1,0.0,0.0,0.0,0.0, posixpath.py:140(basename)
126,4,0.0,0.0,0.0,0.0, connection.py:173(fileno)
127,3,0.0,0.0,0.0,0.0, selectors.py:21(_fileobj_to_fd)
128,1,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1155(__init__)
129,2,0.0,0.0,0.0,0.0, {built-in method posix.putenv}
130,1,0.0,0.0,0.0,0.0, argparse.py:1086(__init__)
131,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:811(find_spec)
132,3,0.0,0.0,0.0,0.0, argparse.py:1571(_get_handler)
133,1,0.0,0.0,0.0,0.0, __init__.py:451(device_count)
134,6,0.0,0.0,0.0,0.0, sre_parse.py:928(fix_flags)
135,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:523(_check_name_wrapper)
136,2,0.0,0.0,0.0,0.0, process.py:189(name)
137,21,0.0,0.0,0.0,0.0, __init__.py:62(get_sharing_strategy)
138,12,0.0,0.0,0.0,0.0, sre_compile.py:619(isstring)
139,38,0.0,0.0,0.0,0.0, enum.py:792(value)
140,9,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1346(_path_importer_cache)
141,25,0.0,0.0,0.0,0.0, argparse.py:2183(_parse_optional)
142,4,0.0,0.0,0.0,0.0, process.py:94(<genexpr>)
143,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:35(_new_module)
144,53,0.0,0.0,0.0,0.0, {method 'getrandbits' of '_random.Random' objects}
145,1,0.0,0.0,0.0,0.0, argparse.py:131(_get_kwargs)
146,2,0.0,0.0,0.0,0.0, {method 'getbuffer' of '_io.BytesIO' objects}
147,20,0.0,0.0,0.0,0.0, sre_parse.py:82(groups)
148,3,0.0,0.0,0.0,0.0, <string>:1(<lambda>)
149,32,0.0,0.0,0.0,0.0, {method 'add' of 'set' objects}
150,1,0.0,0.0,0.0,0.0, context.py:233(get_context)
151,4,0.0,0.0,0.0,0.0, sre_compile.py:265(_compile_charset)
152,12,0.0,0.0,0.0,0.0, {method 'split' of 'str' objects}
153,41,0.0,0.0,0.0,0.0, {method 'startswith' of 'str' objects}
154,37,0.0,0.0,0.0,0.0, {method 'isidentifier' of 'str' objects}
155,2,0.0,0.0,0.0,0.0, {method 'copy' of 'list' objects}
156,21,0.0,0.0,0.0,0.0, sre_parse.py:112(__init__)
157,3,0.0,0.0,0.0,0.0, selectors.py:216(_fileobj_lookup)
158,2,0.0,0.0,0.0,0.0, context.py:249(get_start_method)
159,18,0.0,0.0,0.0,0.0, popen_spawn_posix.py:17(__init__)
160,16,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:129(<genexpr>)
161,7,0.0,0.0,0.0,0.0, serialization.py:869(UnpicklerWrapper)
162,14,0.0,0.0,0.0,0.0, hooks.py:54(warn_if_has_hooks)
163,4,0.0,0.0,0.0,0.0, sre_parse.py:85(opengroup)
164,13,0.0,0.0,0.0,0.0, argparse.py:935(__call__)
165,2,0.0,0.0,0.0,0.0, selectors.py:64(__init__)
166,14,0.0,0.0,0.0,0.0, serialization.py:803(_maybe_decode_ascii)
167,7,0.0,0.0,0.0,0.0, reductions.py:35(__del__)
168,42,0.0,0.0,0.0,0.0, {method 'endswith' of 'str' objects}
169,2,0.0,0.0,0.0,0.0, process.py:224(exitcode)
170,4,0.0,0.0,0.0,0.0, {built-in method builtins.sorted}
171,4,0.0,0.0,0.0,0.0, weakref.py:353(__init__)
172,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:351(__init__)
173,88,0.0,0.0,0.0,0.0, {method 'rstrip' of 'str' objects}
174,13,0.0,0.0,0.0,0.0, argparse.py:2044(<listcomp>)
175,1,0.0,0.0,0.0,0.0, _bootlocale.py:33(getpreferredencoding)
176,4,0.0,0.0,0.0,0.0, context.py:354(set_spawning_popen)
177,40,0.0,0.0,0.0,0.0, {method 'lstrip' of 'str' objects}
178,7,0.0,0.0,0.0,0.0, serialization.py:314(_check_dill_version)
179,20,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:874(__enter__)
180,48,0.0,0.0,0.0,0.0, {built-in method posix.fspath}
181,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:185(cb)
182,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1006(__init__)
183,11,0.0,0.0,0.0,0.0, {built-in method _thread.allocate_lock}
184,28,0.0,0.0,0.0,0.0, sre_parse.py:250(match)
185,8,0.0,0.0,0.0,0.0, sre_parse.py:356(_escape)
186,2,0.0,0.0,0.0,0.0, {built-in method posix.getcwd}
187,13,0.0,0.0,0.0,0.0, pathlib.py:102(join_parsed_parts)
188,18,0.0,0.0,0.0,0.0, popen_spawn_posix.py:34(duplicate_for_child)
189,20,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:878(__exit__)
190,26,0.0,0.0,0.0,0.0, {built-in method posix.getpid}
191,14,0.0,0.0,0.0,0.0, {method 'tell' of '_io.BufferedReader' objects}
192,2,0.0,0.0,0.0,0.0, resource_tracker.py:66(getfd)
193,28,0.0,0.0,0.0,0.0, sre_parse.py:173(append)
194,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:593(_validate_timestamp_pyc)
195,23,0.0,0.0,0.0,0.0, sre_parse.py:287(tell)
196,6,0.0,0.0,0.0,0.0, argparse.py:941(__init__)
197,92,0.0,0.0,0.0,0.0, {built-in method builtins.callable}
198,4,0.0,0.0,0.0,0.0, synchronize.py:100(__getstate__)
199,66,0.0,0.0,0.0,0.0, {method 'replace' of 'str' objects}
200,2,0.0,0.0,0.0,0.0, util.py:461(close_fds)
201,34,0.0,0.0,0.0,0.0, {method '__exit__' of '_thread.lock' objects}
202,17,0.0,0.0,0.0,0.0, pathlib.py:1089(_init)
203,3,0.0,0.0,0.0,0.0, os.py:804(fsencode)
204,81,0.0,0.0,0.0,0.0, {method 'pop' of 'dict' objects}
205,30,0.0,0.0,0.0,0.0, {built-in method _imp.acquire_lock}
206,4,0.0,0.0,0.0,0.0, connection.py:365(_close)
207,38,0.0,0.0,0.0,0.0, argparse.py:203(__init__)
208,7/5,0.0,0.0,0.0,0.0, sre_compile.py:485(_get_literal_prefix)
209,14,0.0,0.0,0.0,0.0, serialization.py:199(__init__)
210,5,0.0,0.0,0.0,0.0, __init__.py:89(find_spec)
211,9,0.0,0.0,0.0,0.0, sre_compile.py:447(_simple)
212,12,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:79(_unpack_uint32)
213,38,0.0,0.0,0.0,0.0, argparse.py:1580(_check_conflict)
214,45,0.0,0.0,0.0,0.0, sre_parse.py:161(__len__)
215,6,0.0,0.0,0.0,0.0, sre_parse.py:225(__init__)
216,4,0.0,0.0,0.0,0.0, sre_compile.py:292(_optimize_charset)
217,47,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:231(_verbose_message)
218,2,0.0,0.0,0.0,0.0, spawn.py:132(_check_not_importing_main)
219,14,0.0,0.0,0.0,0.0, argparse.py:2286(_get_nargs_pattern)
220,28,0.0,0.0,0.0,0.0, {built-in method __new__ of type object at 0x55a0d3c862c0}
221,2,0.0,0.0,0.0,0.0, os.py:682(__setitem__)
222,4,0.0,0.0,0.0,0.0, weakref.py:106(remove)
223,4,0.0,0.0,0.0,0.0, sre_parse.py:97(closegroup)
224,1,0.0,0.0,0.0,0.0, spawn.py:73(<dictcomp>)
225,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:112(release)
226,2,0.0,0.0,0.0,0.0, selectors.py:269(close)
227,2,0.0,0.0,0.0,0.0, _weakrefset.py:86(add)
228,28,0.0,0.0,0.0,0.0, context.py:351(get_spawning_popen)
229,4,0.0,0.0,0.0,0.0, weakref.py:348(__new__)
230,7,0.0,0.0,0.0,0.0, _utils.py:158(_validate_loaded_sparse_tensors)
231,14,0.0,0.0,0.0,0.0, enum.py:670(__new__)
232,4,0.0,0.0,0.0,0.0, connection.py:122(__init__)
233,11,0.0,0.0,0.0,0.0, {method 'format' of 'str' objects}
234,29,0.0,0.0,0.0,0.0, {built-in method sys.intern}
235,6,0.0,0.0,0.0,0.0, argparse.py:964(__init__)
236,2,0.0,0.0,0.0,0.0, {built-in method _signal.pthread_sigmask}
237,39,0.0,0.0,0.0,0.0, {method 'fileno' of '_io.TextIOWrapper' objects}
238,2,0.0,0.0,0.0,0.0, utils.py:234(__str__)
239,3,0.0,0.0,0.0,0.0, __init__.py:43(normalize_encoding)
240,1,0.0,0.0,0.0,0.0, {method 'long' of 'torch._C._TensorBase' objects}
241,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:560(_classify_pyc)
242,2,0.0,0.0,0.0,0.0, process.py:61(_cleanup)
243,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1077(path_stats)
244,7,0.0,0.0,0.0,0.0, serialization.py:173(default_restore_location)
245,1,0.0,0.0,0.0,0.0, ddp.py:12(set_master)
246,2,0.0,0.0,0.0,0.0, selectors.py:203(__exit__)
247,37,0.0,0.0,0.0,0.0, argparse.py:1363(register)
248,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:160(__exit__)
249,1,0.0,0.0,0.0,0.0, {method 'to' of 'torch._C._TensorBase' objects}
250,101,0.0,0.0,0.0,0.0, {built-in method builtins.min}
251,38,0.0,0.0,0.0,0.0, argparse.py:584(format)
252,4,0.0,0.0,0.0,0.0, {built-in method _multiprocessing.sem_unlink}
253,38,0.0,0.0,0.0,0.0, argparse.py:575(_metavar_formatter)
254,1,0.0,0.0,0.0,0.0, {function Random.seed at 0x14c8fc24c820}
255,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:87(acquire)
256,104,0.0,0.0,0.0,0.0, {method 'encode' of 'str' objects}
257,45,0.0,0.0,0.0,0.0, sre_parse.py:234(__next)
258,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:58(__init__)
259,16,0.0,0.0,0.0,0.0, argparse.py:2475(_get_value)
260,38,0.0,0.0,0.0,0.0, types.py:171(__get__)
261,50,0.0,0.0,0.0,0.0, {method 'match' of 're.Pattern' objects}
262,7,0.0,0.0,0.0,0.0, serialization.py:193(_is_path)
263,34,0.0,0.0,0.0,0.0, sre_parse.py:255(get)
264,2,0.0,0.0,0.0,0.0, pathlib.py:677(__reduce__)
265,49,0.0,0.0,0.0,0.0, {built-in method builtins.max}
266,19,0.0,0.0,0.0,0.0, pathlib.py:303(splitroot)
267,5,0.0,0.0,0.0,0.0, copyreg.py:103(_slotnames)
268,4,0.0,0.0,0.0,0.0, connection.py:135(__del__)
269,167,0.0,0.0,0.0,0.0, {method 'get' of 'dict' objects}
270,58,0.0,0.0,0.0,0.0, {built-in method builtins.setattr}
271,14,0.0,0.0,0.0,0.0, _namedtensor_internals.py:10(check_serializing_named_tensor)
272,4,0.0,0.0,0.0,0.0, process.py:344(__reduce__)
273,6,0.0,0.0,0.0,0.0, enum.py:977(__and__)
274,4,0.0,0.0,0.0,0.0, connection.py:972(reduce_connection)
275,38,0.0,0.0,0.0,0.0, argparse.py:820(__init__)
276,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:127(_path_split)
277,1,0.0,0.0,0.0,0.0, random.py:126(seed)
278,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:696(spec_from_file_location)
279,14,0.0,0.0,0.0,0.0, {built-in method posix.fstat}
280,14,0.0,0.0,0.0,0.0, {method 'stride' of 'torch._C._TensorBase' objects}
281,10,0.0,0.0,0.0,0.0, pathlib.py:725(_format_parsed_parts)
282,1,0.0,0.0,0.0,0.0, random.py:117(__init__)
283,1,0.0,0.0,0.0,0.0, spawn.py:11(<module>)
284,9,0.0,0.0,0.0,0.0, resource_tracker.py:134(_check_alive)
285,1,0.0,0.0,0.0,0.0, spawn.py:70(__init__)
286,12,0.0,0.0,0.0,0.0, _collections_abc.py:760(get)
287,3,0.0,0.0,0.0,0.0, locale.py:352(_replace_encoding)
288,77,0.0,0.0,0.0,0.0, {method 'rpartition' of 'str' objects}
289,17,0.0,0.0,0.0,0.0, {built-in method posix.write}
290,40,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:123(<listcomp>)
291,19,0.0,0.0,0.0,0.0, {built-in method posix.close}
292,4,0.0,0.0,0.0,0.0, {method 'flush' of '_io.TextIOWrapper' objects}
293,14,0.0,0.0,0.0,0.0, reductions.py:26(__init__)
294,2,0.0,0.0,0.0,0.0, selectors.py:210(__init__)
295,2,0.0,0.0,0.0,0.0, argparse.py:1620(__init__)
296,92,0.0,0.0,0.0,0.0, argparse.py:1367(_registry_get)
297,7,0.0,0.0,0.0,0.0, serialization.py:889(_is_torchscript_zip)
298,139,0.0,0.0,0.0,0.0, {built-in method builtins.hasattr}
299,3,0.0,0.0,0.0,0.0, selectors.py:235(register)
300,25/10,0.0,0.0,0.0,0.0, sre_parse.py:175(getwidth)
301,1,0.0,0.0,0.0,0.0, popen_fork.py:1(<module>)
302,13,0.0,0.0,0.0,0.0, pathlib.py:715(_from_parsed_parts)
303,38,0.0,0.0,0.0,0.0, argparse.py:1567(_pop_action_class)
304,30,0.0,0.0,0.0,0.0, argparse.py:906(__init__)
305,32,0.0,0.0,0.0,0.0, random.py:237(_randbelow_with_getrandbits)
306,10,0.0,0.0,0.0,0.0, {built-in method posix.pipe}
307,2,0.0,0.0,0.0,0.0, argparse.py:1443(add_argument_group)
308,12,0.0,0.0,0.0,0.0, posixpath.py:71(join)
309,14,0.0,0.0,0.0,0.0, {method 'size' of 'torch._C._TensorBase' objects}
310,2,0.0,0.0,0.0,0.0, pathlib.py:1434(is_dir)
311,113,0.0,0.0,0.0,0.0, sre_parse.py:165(__getitem__)
312,2,0.0,0.0,0.0,0.0, utils.py:292(__exit__)
313,96,0.0,0.0,0.0,0.0, {built-in method builtins.getattr}
314,38,0.0,0.0,0.0,0.0, {built-in method posix.get_terminal_size}
315,14,0.0,0.0,0.0,0.0, argparse.py:2419(_get_values)
316,2,0.0,0.0,0.0,0.0, connection.py:521(Pipe)
317,18,0.0,0.0,0.0,0.0, reduction.py:191(DupFd)
318,14,0.0,0.0,0.0,0.0, enum.py:358(__call__)
319,84,0.0,0.0,0.0,0.0, {method 'join' of 'str' objects}
320,14,0.0,0.0,0.0,0.0, reductions.py:273(fd_id)
321,4,0.0,0.0,0.0,0.0, tempfile.py:138(rng)
322,15,0.0,0.0,0.0,0.0, {function _load.<locals>.UnpicklerWrapper.find_class at 0x14c7e31274c0}
323,14,0.0,0.0,0.0,0.0, reductions.py:59(__setitem__)
324,1,0.0,0.0,0.0,0.0, argparse.py:116(__repr__)
325,6,0.0,0.0,0.0,0.0, {method 'copy' of 'dict' objects}
326,3,0.0,0.0,0.0,0.0, selectors.py:352(register)
327,3,0.0,0.0,0.0,0.0, subprocess.py:282(_args_from_interpreter_flags)
328,422/401,0.0,0.0,0.0,0.0, {built-in method builtins.len}
329,2,0.0,0.0,0.0,0.0, signal.py:24(_int_to_enum)
330,6,0.0,0.0,0.0,0.0, locale.py:386(normalize)
331,1,0.0,0.0,0.0,0.0, {built-in method builtins.repr}
332,4,0.0,0.0,0.0,0.0, resource_tracker.py:149(unregister)
333,591,0.0,0.0,0.0,0.0, {method 'append' of 'list' objects}
334,2,0.0,0.0,0.0,0.0, util.py:433(_flush_std_streams)
335,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1509(_get_spec)
336,8,0.0,0.0,0.0,0.0, {built-in method builtins.print}
337,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:491(_get_cached)
338,4,0.0,0.0,0.0,0.0, weakref.py:165(__setitem__)
339,4,0.0,0.0,0.0,0.0, signal.py:70(<genexpr>)
340,93,0.0,0.0,0.0,0.0, os.py:754(encode)
341,40,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:121(_path_join)
342,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:166(_get_module_lock)
343,2,0.0,0.0,0.0,0.0, selectors.py:348(__init__)
344,52,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:398(parent)
345,13,0.0,0.0,0.0,0.0, pathlib.py:742(__str__)
346,9,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:385(cached)
347,6,0.0,0.0,0.0,0.0, sre_compile.py:560(_compile_info)
348,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:361(cache_from_source)
349,548,0.0,0.0,0.0,0.0, {built-in method builtins.isinstance}
350,38,0.0,0.0,0.0,0.0, argparse.py:1453(_add_action)
351,2,0.0,0.0,0.0,0.0, spawn.py:78(get_command_line)
352,2,0.0,0.0,0.0,0.0, main.py:91(get_job_dir)
353,15,0.0,0.0,0.0,0.0, serialization.py:873(find_class)
354,14,0.0,0.0,0.0,0.0, argparse.py:1917(take_action)
355,6,0.0,0.0,0.0,0.0, gettext.py:211(_expand_lang)
356,38,0.0,0.0,0.0,0.0, argparse.py:591(_format_args)
357,32,0.0,0.0,0.0,0.0, random.py:343(choice)
358,4,0.0,0.0,0.0,0.0, util.py:171(register_after_fork)
359,4,0.0,0.0,0.0,0.0, pathlib.py:702(_from_parts)
360,13,0.0,0.0,0.0,0.0, pathlib.py:752(__fspath__)
361,2,0.0,0.0,0.0,0.0, spawn.py:150(get_preparation_data)
362,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:156(__enter__)
363,2,0.0,0.0,0.0,0.0, signal.py:67(pthread_sigmask)
364,4,0.0,0.0,0.0,0.0, tempfile.py:152(<listcomp>)
365,4,0.0,0.0,0.0,0.0, pathlib.py:1079(__new__)
366,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:486(_init_module_attrs)
367,38,0.0,0.0,0.0,0.0, argparse.py:1642(_add_action)
368,21/6,0.0,0.0,0.0,0.0, sre_compile.py:87(_compile)
369,4,0.0,0.0,0.0,0.0, synchronize.py:84(_cleanup)
370,38,0.0,0.0,0.0,0.0, argparse.py:1804(_add_action)
371,7,0.0,0.0,0.0,0.0, {method 'update' of 'dict' objects}
372,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:145(_path_is_mode_type)
373,89,0.0,0.0,0.0,0.0, os.py:674(__getitem__)
374,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:154(_path_isfile)
375,6,0.0,0.0,0.0,0.0, util.py:186(__init__)
