,ncalls,tottime,percall,cumtime,percall2,filename:lineno(function)
65,7,0.0,0.0,0.0,0.0, {built-in method torch._C._has_torch_function_unary}
66,2,0.0,0.0,0.0,0.0, {built-in method torch._C._cuda_getDeviceCount}
67,14,0.0,0.0,0.0,0.0, {method 'lower' of 'str' objects}
68,2,0.0,0.0,0.0,0.0, {method 'write' of '_io.BufferedWriter' objects}
69,5,0.0,0.0,0.0,0.0, {built-in method _imp.is_frozen}
70,7,0.0,0.0,0.0,0.0, sre_compile.py:81(_combine_flags)
71,9,0.0,0.0,0.0,0.0, {method 'rfind' of 'str' objects}
72,1,0.0,0.0,0.0,0.0, {built-in method posix.uname}
73,12,0.0,0.0,0.0,0.0, {method '_weak_ref' of 'torch._C.LongStorageBase' objects}
74,13,0.0,0.0,0.0,0.0, argparse.py:2501(_check_value)
75,14,0.0,0.0,0.0,0.0, {method 'has_names' of 'torch._C._TensorBase' objects}
76,1,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1155(__init__)
77,12,0.0,0.0,0.0,0.0, {built-in method from_bytes}
78,2,0.0,0.0,0.0,0.0, {method 'copy' of 'list' objects}
79,9,0.0,0.0,0.0,0.0, {method 'keys' of 'dict' objects}
80,1,0.0,0.0,0.0,0.0, argparse.py:1816(_get_positional_actions)
81,18,0.0,0.0,0.0,0.0, {method 'find' of 'str' objects}
82,1,0.0,0.0,0.0,0.0, popen_spawn_posix.py:16(_DupFd)
83,14,0.0,0.0,0.0,0.0, {method 'remove' of 'list' objects}
84,3,0.0,0.0,0.0,0.0, selectors.py:21(_fileobj_to_fd)
85,23,0.0,0.0,0.0,0.0, {method 'reverse' of 'list' objects}
86,4,0.0,0.0,0.0,0.0, __init__.py:464(__getnewargs__)
87,2,0.0,0.0,0.0,0.0, sre_compile.py:456(_generate_overlap_table)
88,4,0.0,0.0,0.0,0.0, {built-in method _imp._fix_co_filename}
89,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:152(__init__)
90,1,0.0,0.0,0.0,0.0, {built-in method _locale.nl_langinfo}
91,2,0.0,0.0,0.0,0.0, _weakrefset.py:39(_remove)
92,12,0.0,0.0,0.0,0.0, {method 'size' of 'torch._C.LongStorageBase' objects}
93,7,0.0,0.0,0.0,0.0, {built-in method _free_weak_ref}
94,32,0.0,0.0,0.0,0.0, {method 'bit_length' of 'int' objects}
95,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:736(find_spec)
96,6,0.0,0.0,0.0,0.0, spawn.py:87(<genexpr>)
97,2,0.0,0.0,0.0,0.0, utils.py:289(stop)
98,7,0.0,0.0,0.0,0.0, {method 'seek' of '_io.BufferedReader' objects}
99,4,0.0,0.0,0.0,0.0, context.py:197(get_start_method)
100,7,0.0,0.0,0.0,0.0, serialization.py:815(_get_restore_location)
101,2,0.0,0.0,0.0,0.0, process.py:224(exitcode)
102,12,0.0,0.0,0.0,0.0, {method 'split' of 'str' objects}
103,2,0.0,0.0,0.0,0.0, {method 'clear' of 'dict' objects}
104,6,0.0,0.0,0.0,0.0, {built-in method _sre.compile}
105,2,0.0,0.0,0.0,0.0, process.py:247(sentinel)
106,4,0.0,0.0,0.0,0.0, connection.py:173(fileno)
107,14,0.0,0.0,0.0,0.0, serialization.py:202(__enter__)
108,7,0.0,0.0,0.0,0.0, context.py:187(get_context)
109,1,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1179(exec_module)
110,2,0.0,0.0,0.0,0.0, utils.py:284(__enter__)
111,2,0.0,0.0,0.0,0.0, context.py:249(get_start_method)
112,1,0.0,0.0,0.0,0.0, main.py:69(get_model_type)
113,7,0.0,0.0,0.0,0.0, serialization.py:126(_cpu_deserialize)
114,2,0.0,0.0,0.0,0.0, {method 'getbuffer' of '_io.BytesIO' objects}
115,32,0.0,0.0,0.0,0.0, {method 'add' of 'set' objects}
116,3,0.0,0.0,0.0,0.0, {method 'register' of 'select.poll' objects}
117,2,0.0,0.0,0.0,0.0, argparse.py:1517(_get_positional_kwargs)
118,14,0.0,0.0,0.0,0.0, {method 'storage_offset' of 'torch._C._TensorBase' objects}
119,6,0.0,0.0,0.0,0.0, sre_parse.py:76(__init__)
120,43,0.0,0.0,0.0,0.0, {method 'setdefault' of 'dict' objects}
121,3,0.0,0.0,0.0,0.0, sre_compile.py:516(_get_charset_prefix)
122,6,0.0,0.0,0.0,0.0, context.py:357(assert_spawning)
123,4,0.0,0.0,0.0,0.0, os.py:758(decode)
124,3,0.0,0.0,0.0,0.0, subprocess.py:272(_optim_args_from_interpreter_flags)
125,1,0.0,0.0,0.0,0.0, posixpath.py:140(basename)
126,2,0.0,0.0,0.0,0.0, process.py:189(name)
127,1,0.0,0.0,0.0,0.0, __init__.py:74(is_available)
128,1,0.0,0.0,0.0,0.0, argparse.py:1086(__init__)
129,30,0.0,0.0,0.0,0.0, {built-in method _imp.release_lock}
130,2,0.0,0.0,0.0,0.0, selectors.py:276(_key_from_fd)
131,2,0.0,0.0,0.0,0.0, queues.py:355(__getstate__)
132,7,0.0,0.0,0.0,0.0, serialization.py:314(_check_dill_version)
133,21,0.0,0.0,0.0,0.0, __init__.py:62(get_sharing_strategy)
134,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1006(__init__)
135,2,0.0,0.0,0.0,0.0, {built-in method posix.putenv}
136,3,0.0,0.0,0.0,0.0, selectors.py:216(_fileobj_lookup)
137,13,0.0,0.0,0.0,0.0, posixpath.py:41(_get_sep)
138,18,0.0,0.0,0.0,0.0, popen_spawn_posix.py:17(__init__)
139,6,0.0,0.0,0.0,0.0, sre_parse.py:928(fix_flags)
140,3,0.0,0.0,0.0,0.0, argparse.py:1571(_get_handler)
141,13,0.0,0.0,0.0,0.0, pathlib.py:102(join_parsed_parts)
142,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:811(find_spec)
143,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:523(_check_name_wrapper)
144,1,0.0,0.0,0.0,0.0, context.py:233(get_context)
145,1,0.0,0.0,0.0,0.0, argparse.py:131(_get_kwargs)
146,8,0.0,0.0,0.0,0.0, process.py:99(_check_closed)
147,9,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1346(_path_importer_cache)
148,4,0.0,0.0,0.0,0.0, process.py:94(<genexpr>)
149,1,0.0,0.0,0.0,0.0, __init__.py:451(device_count)
150,3,0.0,0.0,0.0,0.0, <string>:1(<lambda>)
151,20,0.0,0.0,0.0,0.0, sre_parse.py:82(groups)
152,12,0.0,0.0,0.0,0.0, sre_compile.py:619(isstring)
153,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:351(__init__)
154,37,0.0,0.0,0.0,0.0, {method 'isidentifier' of 'str' objects}
155,4,0.0,0.0,0.0,0.0, context.py:354(set_spawning_popen)
156,13,0.0,0.0,0.0,0.0, argparse.py:935(__call__)
157,61,0.0,0.0,0.0,0.0, {method 'getrandbits' of '_random.Random' objects}
158,7,0.0,0.0,0.0,0.0, reductions.py:35(__del__)
159,7,0.0,0.0,0.0,0.0, serialization.py:869(UnpicklerWrapper)
160,4,0.0,0.0,0.0,0.0, sre_parse.py:85(opengroup)
161,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:35(_new_module)
162,11,0.0,0.0,0.0,0.0, {built-in method _thread.allocate_lock}
163,14,0.0,0.0,0.0,0.0, hooks.py:54(warn_if_has_hooks)
164,41,0.0,0.0,0.0,0.0, {method 'startswith' of 'str' objects}
165,25,0.0,0.0,0.0,0.0, argparse.py:2183(_parse_optional)
166,38,0.0,0.0,0.0,0.0, enum.py:792(value)
167,4,0.0,0.0,0.0,0.0, sre_compile.py:265(_compile_charset)
168,2,0.0,0.0,0.0,0.0, {built-in method posix.getcwd}
169,21,0.0,0.0,0.0,0.0, sre_parse.py:112(__init__)
170,48,0.0,0.0,0.0,0.0, {built-in method posix.fspath}
171,4,0.0,0.0,0.0,0.0, weakref.py:353(__init__)
172,2,0.0,0.0,0.0,0.0, resource_tracker.py:66(getfd)
173,2,0.0,0.0,0.0,0.0, selectors.py:64(__init__)
174,13,0.0,0.0,0.0,0.0, argparse.py:2044(<listcomp>)
175,16,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:129(<genexpr>)
176,40,0.0,0.0,0.0,0.0, {method 'lstrip' of 'str' objects}
177,14,0.0,0.0,0.0,0.0, serialization.py:803(_maybe_decode_ascii)
178,2,0.0,0.0,0.0,0.0, {built-in method select.poll}
179,17,0.0,0.0,0.0,0.0, pathlib.py:1089(_init)
180,1,0.0,0.0,0.0,0.0, _bootlocale.py:33(getpreferredencoding)
181,4,0.0,0.0,0.0,0.0, {built-in method builtins.sorted}
182,28,0.0,0.0,0.0,0.0, sre_parse.py:250(match)
183,20,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:874(__enter__)
184,88,0.0,0.0,0.0,0.0, {method 'rstrip' of 'str' objects}
185,42,0.0,0.0,0.0,0.0, {method 'endswith' of 'str' objects}
186,4,0.0,0.0,0.0,0.0, synchronize.py:90(_make_methods)
187,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:185(cb)
188,14,0.0,0.0,0.0,0.0, {method 'tell' of '_io.BufferedReader' objects}
189,7,0.0,0.0,0.0,0.0, serialization.py:193(_is_path)
190,18,0.0,0.0,0.0,0.0, popen_spawn_posix.py:34(duplicate_for_child)
191,8,0.0,0.0,0.0,0.0, sre_parse.py:356(_escape)
192,2,0.0,0.0,0.0,0.0, {built-in method _signal.pthread_sigmask}
193,4,0.0,0.0,0.0,0.0, synchronize.py:100(__getstate__)
194,39,0.0,0.0,0.0,0.0, {method 'fileno' of '_io.TextIOWrapper' objects}
195,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:593(_validate_timestamp_pyc)
196,34,0.0,0.0,0.0,0.0, {method '__exit__' of '_thread.lock' objects}
197,30,0.0,0.0,0.0,0.0, {built-in method _imp.acquire_lock}
198,6,0.0,0.0,0.0,0.0, argparse.py:941(__init__)
199,3,0.0,0.0,0.0,0.0, os.py:804(fsencode)
200,2,0.0,0.0,0.0,0.0, _weakrefset.py:86(add)
201,92,0.0,0.0,0.0,0.0, {built-in method builtins.callable}
202,23,0.0,0.0,0.0,0.0, sre_parse.py:287(tell)
203,26,0.0,0.0,0.0,0.0, {built-in method posix.getpid}
204,28,0.0,0.0,0.0,0.0, sre_parse.py:173(append)
205,2,0.0,0.0,0.0,0.0, spawn.py:132(_check_not_importing_main)
206,28,0.0,0.0,0.0,0.0, {built-in method __new__ of type object at 0x5613d05302c0}
207,2,0.0,0.0,0.0,0.0, connection.py:938(<listcomp>)
208,66,0.0,0.0,0.0,0.0, {method 'replace' of 'str' objects}
209,7,0.0,0.0,0.0,0.0, _utils.py:158(_validate_loaded_sparse_tensors)
210,20,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:878(__exit__)
211,81,0.0,0.0,0.0,0.0, {method 'pop' of 'dict' objects}
212,14,0.0,0.0,0.0,0.0, serialization.py:199(__init__)
213,29,0.0,0.0,0.0,0.0, {built-in method sys.intern}
214,2,0.0,0.0,0.0,0.0, util.py:461(close_fds)
215,6,0.0,0.0,0.0,0.0, sre_parse.py:225(__init__)
216,2,0.0,0.0,0.0,0.0, utils.py:234(__str__)
217,38,0.0,0.0,0.0,0.0, argparse.py:203(__init__)
218,12,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:79(_unpack_uint32)
219,9,0.0,0.0,0.0,0.0, sre_compile.py:447(_simple)
220,4,0.0,0.0,0.0,0.0, sre_compile.py:292(_optimize_charset)
221,14,0.0,0.0,0.0,0.0, {method 'stride' of 'torch._C._TensorBase' objects}
222,7/5,0.0,0.0,0.0,0.0, sre_compile.py:485(_get_literal_prefix)
223,5,0.0,0.0,0.0,0.0, __init__.py:89(find_spec)
224,28,0.0,0.0,0.0,0.0, context.py:351(get_spawning_popen)
225,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:112(release)
226,45,0.0,0.0,0.0,0.0, sre_parse.py:161(__len__)
227,1,0.0,0.0,0.0,0.0, spawn.py:73(<dictcomp>)
228,2,0.0,0.0,0.0,0.0, os.py:682(__setitem__)
229,3,0.0,0.0,0.0,0.0, __init__.py:43(normalize_encoding)
230,4,0.0,0.0,0.0,0.0, connection.py:365(_close)
231,4,0.0,0.0,0.0,0.0, sre_parse.py:97(closegroup)
232,14,0.0,0.0,0.0,0.0, argparse.py:2286(_get_nargs_pattern)
233,11,0.0,0.0,0.0,0.0, {method 'format' of 'str' objects}
234,7,0.0,0.0,0.0,0.0, serialization.py:173(default_restore_location)
235,47,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:231(_verbose_message)
236,2,0.0,0.0,0.0,0.0, pathlib.py:677(__reduce__)
237,38,0.0,0.0,0.0,0.0, argparse.py:1580(_check_conflict)
238,14,0.0,0.0,0.0,0.0, _namedtensor_internals.py:10(check_serializing_named_tensor)
239,4,0.0,0.0,0.0,0.0, weakref.py:106(remove)
240,6,0.0,0.0,0.0,0.0, argparse.py:964(__init__)
241,4,0.0,0.0,0.0,0.0, connection.py:122(__init__)
242,38,0.0,0.0,0.0,0.0, argparse.py:575(_metavar_formatter)
243,37,0.0,0.0,0.0,0.0, argparse.py:1363(register)
244,1,0.0,0.0,0.0,0.0, ddp.py:12(set_master)
245,14,0.0,0.0,0.0,0.0, enum.py:670(__new__)
246,1,0.0,0.0,0.0,0.0, {function Random.seed at 0x1547424f4820}
247,4,0.0,0.0,0.0,0.0, weakref.py:348(__new__)
248,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:160(__exit__)
249,2,0.0,0.0,0.0,0.0, process.py:61(_cleanup)
250,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:58(__init__)
251,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:560(_classify_pyc)
252,19,0.0,0.0,0.0,0.0, pathlib.py:303(splitroot)
253,1,0.0,0.0,0.0,0.0, {method 'to' of 'torch._C._TensorBase' objects}
254,45,0.0,0.0,0.0,0.0, sre_parse.py:234(__next)
255,38,0.0,0.0,0.0,0.0, argparse.py:584(format)
256,101,0.0,0.0,0.0,0.0, {built-in method builtins.min}
257,5,0.0,0.0,0.0,0.0, copyreg.py:103(_slotnames)
258,104,0.0,0.0,0.0,0.0, {method 'encode' of 'str' objects}
259,1,0.0,0.0,0.0,0.0, spawn.py:11(<module>)
260,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:87(acquire)
261,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1077(path_stats)
262,10,0.0,0.0,0.0,0.0, pathlib.py:725(_format_parsed_parts)
263,1,0.0,0.0,0.0,0.0, {method 'long' of 'torch._C._TensorBase' objects}
264,34,0.0,0.0,0.0,0.0, sre_parse.py:255(get)
265,16,0.0,0.0,0.0,0.0, argparse.py:2475(_get_value)
266,4,0.0,0.0,0.0,0.0, process.py:344(__reduce__)
267,9,0.0,0.0,0.0,0.0, resource_tracker.py:134(_check_alive)
268,4,0.0,0.0,0.0,0.0, connection.py:135(__del__)
269,17,0.0,0.0,0.0,0.0, {built-in method posix.write}
270,50,0.0,0.0,0.0,0.0, {method 'match' of 're.Pattern' objects}
271,4,0.0,0.0,0.0,0.0, connection.py:972(reduce_connection)
272,38,0.0,0.0,0.0,0.0, types.py:171(__get__)
273,4,0.0,0.0,0.0,0.0, {method 'flush' of '_io.TextIOWrapper' objects}
274,167,0.0,0.0,0.0,0.0, {method 'get' of 'dict' objects}
275,49,0.0,0.0,0.0,0.0, {built-in method builtins.max}
276,77,0.0,0.0,0.0,0.0, {method 'rpartition' of 'str' objects}
277,1,0.0,0.0,0.0,0.0, random.py:126(seed)
278,6,0.0,0.0,0.0,0.0, enum.py:977(__and__)
279,4,0.0,0.0,0.0,0.0, {built-in method _multiprocessing.sem_unlink}
280,2,0.0,0.0,0.0,0.0, selectors.py:269(close)
281,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:696(spec_from_file_location)
282,38,0.0,0.0,0.0,0.0, argparse.py:820(__init__)
283,1,0.0,0.0,0.0,0.0, random.py:117(__init__)
284,14,0.0,0.0,0.0,0.0, {built-in method posix.fstat}
285,58,0.0,0.0,0.0,0.0, {built-in method builtins.setattr}
286,13,0.0,0.0,0.0,0.0, pathlib.py:715(_from_parsed_parts)
287,14,0.0,0.0,0.0,0.0, reductions.py:26(__init__)
288,12,0.0,0.0,0.0,0.0, _collections_abc.py:760(get)
289,1,0.0,0.0,0.0,0.0, popen_fork.py:1(<module>)
290,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:127(_path_split)
291,2,0.0,0.0,0.0,0.0, selectors.py:203(__exit__)
292,40,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:123(<listcomp>)
293,7,0.0,0.0,0.0,0.0, serialization.py:889(_is_torchscript_zip)
294,1,0.0,0.0,0.0,0.0, spawn.py:70(__init__)
295,3,0.0,0.0,0.0,0.0, locale.py:352(_replace_encoding)
296,2,0.0,0.0,0.0,0.0, selectors.py:210(__init__)
297,14,0.0,0.0,0.0,0.0, {method 'size' of 'torch._C._TensorBase' objects}
298,6,0.0,0.0,0.0,0.0, {method 'copy' of 'dict' objects}
299,3,0.0,0.0,0.0,0.0, selectors.py:235(register)
300,2,0.0,0.0,0.0,0.0, argparse.py:1620(__init__)
301,2,0.0,0.0,0.0,0.0, utils.py:292(__exit__)
302,10,0.0,0.0,0.0,0.0, {built-in method posix.pipe}
303,139,0.0,0.0,0.0,0.0, {built-in method builtins.hasattr}
304,92,0.0,0.0,0.0,0.0, argparse.py:1367(_registry_get)
305,32,0.0,0.0,0.0,0.0, random.py:237(_randbelow_with_getrandbits)
306,14,0.0,0.0,0.0,0.0, reductions.py:273(fd_id)
307,25/10,0.0,0.0,0.0,0.0, sre_parse.py:175(getwidth)
308,13,0.0,0.0,0.0,0.0, pathlib.py:742(__str__)
309,2,0.0,0.0,0.0,0.0, util.py:433(_flush_std_streams)
310,96,0.0,0.0,0.0,0.0, {built-in method builtins.getattr}
311,2,0.0,0.0,0.0,0.0, argparse.py:1443(add_argument_group)
312,30,0.0,0.0,0.0,0.0, argparse.py:906(__init__)
313,84,0.0,0.0,0.0,0.0, {method 'join' of 'str' objects}
314,113,0.0,0.0,0.0,0.0, sre_parse.py:165(__getitem__)
315,3,0.0,0.0,0.0,0.0, subprocess.py:282(_args_from_interpreter_flags)
316,14,0.0,0.0,0.0,0.0, reductions.py:59(__setitem__)
317,12,0.0,0.0,0.0,0.0, posixpath.py:71(join)
318,15,0.0,0.0,0.0,0.0, {function _load.<locals>.UnpicklerWrapper.find_class at 0x1546253ca4c0}
319,2,0.0,0.0,0.0,0.0, connection.py:521(Pipe)
320,4,0.0,0.0,0.0,0.0, tempfile.py:138(rng)
321,14,0.0,0.0,0.0,0.0, argparse.py:2419(_get_values)
322,1,0.0,0.0,0.0,0.0, argparse.py:116(__repr__)
323,4,0.0,0.0,0.0,0.0, resource_tracker.py:149(unregister)
324,13,0.0,0.0,0.0,0.0, pathlib.py:752(__fspath__)
325,422/401,0.0,0.0,0.0,0.0, {built-in method builtins.len}
326,38,0.0,0.0,0.0,0.0, argparse.py:1567(_pop_action_class)
327,19,0.0,0.0,0.0,0.0, {built-in method posix.close}
328,1,0.0,0.0,0.0,0.0, {built-in method builtins.repr}
329,591,0.0,0.0,0.0,0.0, {method 'append' of 'list' objects}
330,2,0.0,0.0,0.0,0.0, pathlib.py:1434(is_dir)
331,28,0.0,0.0,0.0,0.0, {method 'storage' of 'torch._C._TensorBase' objects}
332,6,0.0,0.0,0.0,0.0, locale.py:386(normalize)
333,3,0.0,0.0,0.0,0.0, selectors.py:352(register)
334,18,0.0,0.0,0.0,0.0, reduction.py:191(DupFd)
335,38,0.0,0.0,0.0,0.0, {built-in method posix.get_terminal_size}
336,14,0.0,0.0,0.0,0.0, enum.py:358(__call__)
337,52,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:398(parent)
338,2,0.0,0.0,0.0,0.0, signal.py:24(_int_to_enum)
339,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:166(_get_module_lock)
340,2,0.0,0.0,0.0,0.0, selectors.py:348(__init__)
341,93,0.0,0.0,0.0,0.0, os.py:754(encode)
342,4,0.0,0.0,0.0,0.0, pathlib.py:702(_from_parts)
343,8,0.0,0.0,0.0,0.0, {built-in method builtins.print}
344,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:491(_get_cached)
345,40,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:121(_path_join)
346,4,0.0,0.0,0.0,0.0, signal.py:70(<genexpr>)
347,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1509(_get_spec)
348,548,0.0,0.0,0.0,0.0, {built-in method builtins.isinstance}
349,2,0.0,0.0,0.0,0.0, spawn.py:78(get_command_line)
350,4,0.0,0.0,0.0,0.0, pathlib.py:1079(__new__)
351,2,0.0,0.0,0.0,0.0, spawn.py:150(get_preparation_data)
352,6,0.0,0.0,0.0,0.0, sre_compile.py:560(_compile_info)
353,7,0.0,0.0,0.0,0.0, {method 'update' of 'dict' objects}
354,9,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:385(cached)
355,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:361(cache_from_source)
356,15,0.0,0.0,0.0,0.0, serialization.py:873(find_class)
357,2,0.0,0.0,0.0,0.0, main.py:91(get_job_dir)
358,4,0.0,0.0,0.0,0.0, weakref.py:165(__setitem__)
359,14,0.0,0.0,0.0,0.0, argparse.py:1917(take_action)
360,6,0.0,0.0,0.0,0.0, gettext.py:211(_expand_lang)
361,38,0.0,0.0,0.0,0.0, argparse.py:591(_format_args)
362,38,0.0,0.0,0.0,0.0, argparse.py:1453(_add_action)
363,32,0.0,0.0,0.0,0.0, random.py:343(choice)
364,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:156(__enter__)
365,17,0.0,0.0,0.0,0.0, pathlib.py:64(parse_parts)
366,2,0.0,0.0,0.0,0.0, signal.py:67(pthread_sigmask)
367,4,0.0,0.0,0.0,0.0, tempfile.py:152(<listcomp>)
368,4,0.0,0.0,0.0,0.0, util.py:171(register_after_fork)
369,7,0.0,0.0,0.0,0.0, {method 'set_' of 'torch._C._TensorBase' objects}
370,4,0.0,0.0,0.0,0.0, synchronize.py:84(_cleanup)
371,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:486(_init_module_attrs)
372,38,0.0,0.0,0.0,0.0, argparse.py:1642(_add_action)
373,6,0.0,0.0,0.0,0.0, util.py:186(__init__)
374,89,0.0,0.0,0.0,0.0, os.py:674(__getitem__)
375,21/6,0.0,0.0,0.0,0.0, sre_compile.py:87(_compile)
376,4,0.0,0.0,0.0,0.0, reduction.py:38(__init__)
