,ncalls,tottime,percall,cumtime,percall2,filename:lineno(function)
26,1,0.0,0.0,0.0,0.0, {method 'disable' of '_lsprof.Profiler' objects}
27,4,0.0,0.0,0.0,0.0, connection.py:168(writable)
28,1,0.0,0.0,0.0,0.0, {built-in method builtins.locals}
29,6,0.0,0.0,0.0,0.0, util.py:44(sub_debug)
30,2,0.0,0.0,0.0,0.0, {method '_weak_ref' of 'torch._C.HalfStorageBase' objects}
31,10,0.0,0.0,0.0,0.0, {built-in method builtins.ord}
32,2,0.0,0.0,0.0,0.0, {method 'size' of 'torch._C.HalfStorageBase' objects}
33,1,0.0,0.0,0.0,0.0, {built-in method _imp.is_builtin}
34,5,0.0,0.0,0.0,0.0, {method 'get' of 'mappingproxy' objects}
35,3,0.0,0.0,0.0,0.0, {method 'index' of 'str' objects}
36,7,0.0,0.0,0.0,0.0, argparse.py:613(<listcomp>)
37,2,0.0,0.0,0.0,0.0, argparse.py:579(<listcomp>)
38,4,0.0,0.0,0.0,0.0, {built-in method builtins.id}
39,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:68(_relax_case)
40,4,0.0,0.0,0.0,0.0, {method 'decode' of 'bytes' objects}
41,4,0.0,0.0,0.0,0.0, connection.py:163(readable)
42,4,0.0,0.0,0.0,0.0, util.py:48(debug)
43,11,0.0,0.0,0.0,0.0, {method 'extend' of 'list' objects}
44,1,0.0,0.0,0.0,0.0, argparse.py:1817(<listcomp>)
45,1,0.0,0.0,0.0,0.0, codecs.py:186(__init__)
46,10,0.0,0.0,0.0,0.0, {built-in method _thread.get_ident}
47,7,0.0,0.0,0.0,0.0, serialization.py:205(__exit__)
48,2,0.0,0.0,0.0,0.0, {method 'index' of 'list' objects}
49,10,0.0,0.0,0.0,0.0, sre_compile.py:477(_get_iscased)
50,15,0.0,0.0,0.0,0.0, {method 'isalnum' of 'str' objects}
51,12,0.0,0.0,0.0,0.0, {method 'items' of 'dict' objects}
52,2,0.0,0.0,0.0,0.0, {built-in method posix.waitstatus_to_exitcode}
53,9,0.0,0.0,0.0,0.0, sre_parse.py:169(__setitem__)
54,4,0.0,0.0,0.0,0.0, {method 'discard' of 'set' objects}
55,2,0.0,0.0,0.0,0.0, {method 'write' of '_io.BufferedWriter' objects}
56,2,0.0,0.0,0.0,0.0, {built-in method torch._C._cuda_getDeviceCount}
57,12,0.0,0.0,0.0,0.0, {method 'group' of 're.Match' objects}
58,1,0.0,0.0,0.0,0.0, popen_spawn_posix.py:16(_DupFd)
59,2,0.0,0.0,0.0,0.0, utils.py:280(__init__)
60,5,0.0,0.0,0.0,0.0, {built-in method _imp.is_frozen}
61,4,0.0,0.0,0.0,0.0, {method 'find' of 'bytearray' objects}
62,2,0.0,0.0,0.0,0.0, {method 'clear' of 'dict' objects}
63,4,0.0,0.0,0.0,0.0, {built-in method _weakref._remove_dead_weakref}
64,1,0.0,0.0,0.0,0.0, resource_tracker.py:46(ResourceTracker)
65,14,0.0,0.0,0.0,0.0, {method 'lower' of 'str' objects}
66,13,0.0,0.0,0.0,0.0, argparse.py:2501(_check_value)
67,14,0.0,0.0,0.0,0.0, {method 'remove' of 'list' objects}
68,7,0.0,0.0,0.0,0.0, sre_compile.py:81(_combine_flags)
69,14,0.0,0.0,0.0,0.0, {method 'has_names' of 'torch._C._TensorBase' objects}
70,2,0.0,0.0,0.0,0.0, {method 'copy' of 'list' objects}
71,12,0.0,0.0,0.0,0.0, {built-in method from_bytes}
72,1,0.0,0.0,0.0,0.0, {built-in method posix.uname}
73,1,0.0,0.0,0.0,0.0, resource_tracker.py:48(__init__)
74,7,0.0,0.0,0.0,0.0, {method 'clear' of 'list' objects}
75,1,0.0,0.0,0.0,0.0, argparse.py:2173(<listcomp>)
76,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:152(__init__)
77,23,0.0,0.0,0.0,0.0, {method 'reverse' of 'list' objects}
78,12,0.0,0.0,0.0,0.0, {method '_weak_ref' of 'torch._C.LongStorageBase' objects}
79,2,0.0,0.0,0.0,0.0, sre_compile.py:456(_generate_overlap_table)
80,9,0.0,0.0,0.0,0.0, {method 'rfind' of 'str' objects}
81,2,0.0,0.0,0.0,0.0, context.py:249(get_start_method)
82,4,0.0,0.0,0.0,0.0, {built-in method _imp._fix_co_filename}
83,1,0.0,0.0,0.0,0.0, popen_fork.py:12(Popen)
84,4,0.0,0.0,0.0,0.0, connection.py:173(fileno)
85,12,0.0,0.0,0.0,0.0, {method 'size' of 'torch._C.LongStorageBase' objects}
86,18,0.0,0.0,0.0,0.0, {method 'find' of 'str' objects}
87,9,0.0,0.0,0.0,0.0, {method 'keys' of 'dict' objects}
88,32,0.0,0.0,0.0,0.0, {method 'bit_length' of 'int' objects}
89,14,0.0,0.0,0.0,0.0, {method 'storage_offset' of 'torch._C._TensorBase' objects}
90,4,0.0,0.0,0.0,0.0, context.py:197(get_start_method)
91,6,0.0,0.0,0.0,0.0, spawn.py:87(<genexpr>)
92,14,0.0,0.0,0.0,0.0, serialization.py:202(__enter__)
93,1,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1155(__init__)
94,2,0.0,0.0,0.0,0.0, _weakrefset.py:39(_remove)
95,1,0.0,0.0,0.0,0.0, main.py:69(get_model_type)
96,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:736(find_spec)
97,2,0.0,0.0,0.0,0.0, {method 'getbuffer' of '_io.BytesIO' objects}
98,7,0.0,0.0,0.0,0.0, {built-in method torch._C._has_torch_function_unary}
99,1,0.0,0.0,0.0,0.0, {built-in method _locale.nl_langinfo}
100,3,0.0,0.0,0.0,0.0, subprocess.py:272(_optim_args_from_interpreter_flags)
101,6,0.0,0.0,0.0,0.0, {built-in method _sre.compile}
102,7,0.0,0.0,0.0,0.0, {built-in method _free_weak_ref}
103,2,0.0,0.0,0.0,0.0, selectors.py:276(_key_from_fd)
104,3,0.0,0.0,0.0,0.0, {method 'register' of 'select.poll' objects}
105,2,0.0,0.0,0.0,0.0, utils.py:284(__enter__)
106,1,0.0,0.0,0.0,0.0, __init__.py:74(is_available)
107,2,0.0,0.0,0.0,0.0, argparse.py:1517(_get_positional_kwargs)
108,1,0.0,0.0,0.0,0.0, posixpath.py:140(basename)
109,12,0.0,0.0,0.0,0.0, {method 'split' of 'str' objects}
110,1,0.0,0.0,0.0,0.0, argparse.py:1816(_get_positional_actions)
111,2,0.0,0.0,0.0,0.0, {built-in method select.poll}
112,43,0.0,0.0,0.0,0.0, {method 'setdefault' of 'dict' objects}
113,2,0.0,0.0,0.0,0.0, connection.py:938(<listcomp>)
114,7,0.0,0.0,0.0,0.0, serialization.py:815(_get_restore_location)
115,3,0.0,0.0,0.0,0.0, sre_compile.py:516(_get_charset_prefix)
116,2,0.0,0.0,0.0,0.0, spawn.py:132(_check_not_importing_main)
117,4,0.0,0.0,0.0,0.0, os.py:758(decode)
118,6,0.0,0.0,0.0,0.0, sre_parse.py:76(__init__)
119,8,0.0,0.0,0.0,0.0, process.py:99(_check_closed)
120,18,0.0,0.0,0.0,0.0, popen_spawn_posix.py:17(__init__)
121,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:35(_new_module)
122,7,0.0,0.0,0.0,0.0, storage.py:13(__init__)
123,3,0.0,0.0,0.0,0.0, selectors.py:21(_fileobj_to_fd)
124,30,0.0,0.0,0.0,0.0, {built-in method _imp.release_lock}
125,2,0.0,0.0,0.0,0.0, process.py:247(sentinel)
126,6,0.0,0.0,0.0,0.0, context.py:357(assert_spawning)
127,4,0.0,0.0,0.0,0.0, __init__.py:464(__getnewargs__)
128,13,0.0,0.0,0.0,0.0, posixpath.py:41(_get_sep)
129,2,0.0,0.0,0.0,0.0, queues.py:355(__getstate__)
130,2,0.0,0.0,0.0,0.0, process.py:189(name)
131,32,0.0,0.0,0.0,0.0, {method 'add' of 'set' objects}
132,2,0.0,0.0,0.0,0.0, utils.py:289(stop)
133,1,0.0,0.0,0.0,0.0, argparse.py:1086(__init__)
134,7,0.0,0.0,0.0,0.0, context.py:187(get_context)
135,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1006(__init__)
136,3,0.0,0.0,0.0,0.0, argparse.py:1571(_get_handler)
137,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:523(_check_name_wrapper)
138,25,0.0,0.0,0.0,0.0, argparse.py:2183(_parse_optional)
139,6,0.0,0.0,0.0,0.0, sre_parse.py:928(fix_flags)
140,4,0.0,0.0,0.0,0.0, synchronize.py:90(_make_methods)
141,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:351(__init__)
142,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:811(find_spec)
143,37,0.0,0.0,0.0,0.0, {method 'isidentifier' of 'str' objects}
144,1,0.0,0.0,0.0,0.0, __init__.py:451(device_count)
145,7,0.0,0.0,0.0,0.0, {method 'seek' of '_io.BufferedReader' objects}
146,7,0.0,0.0,0.0,0.0, serialization.py:126(_cpu_deserialize)
147,4,0.0,0.0,0.0,0.0, sre_compile.py:265(_compile_charset)
148,38,0.0,0.0,0.0,0.0, enum.py:792(value)
149,4,0.0,0.0,0.0,0.0, process.py:94(<genexpr>)
150,12,0.0,0.0,0.0,0.0, sre_compile.py:619(isstring)
151,55,0.0,0.0,0.0,0.0, {method 'getrandbits' of '_random.Random' objects}
152,13,0.0,0.0,0.0,0.0, pathlib.py:102(join_parsed_parts)
153,9,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1346(_path_importer_cache)
154,41,0.0,0.0,0.0,0.0, {method 'startswith' of 'str' objects}
155,3,0.0,0.0,0.0,0.0, <string>:1(<lambda>)
156,1,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1179(exec_module)
157,2,0.0,0.0,0.0,0.0, process.py:224(exitcode)
158,4,0.0,0.0,0.0,0.0, sre_parse.py:85(opengroup)
159,7,0.0,0.0,0.0,0.0, serialization.py:869(UnpicklerWrapper)
160,1,0.0,0.0,0.0,0.0, argparse.py:131(_get_kwargs)
161,2,0.0,0.0,0.0,0.0, {built-in method posix.getcwd}
162,16,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:129(<genexpr>)
163,13,0.0,0.0,0.0,0.0, argparse.py:935(__call__)
164,88,0.0,0.0,0.0,0.0, {method 'rstrip' of 'str' objects}
165,7,0.0,0.0,0.0,0.0, reductions.py:35(__del__)
166,48,0.0,0.0,0.0,0.0, {built-in method posix.fspath}
167,20,0.0,0.0,0.0,0.0, sre_parse.py:82(groups)
168,40,0.0,0.0,0.0,0.0, {method 'lstrip' of 'str' objects}
169,2,0.0,0.0,0.0,0.0, {built-in method posix.putenv}
170,4,0.0,0.0,0.0,0.0, context.py:354(set_spawning_popen)
171,13,0.0,0.0,0.0,0.0, argparse.py:2044(<listcomp>)
172,21,0.0,0.0,0.0,0.0, sre_parse.py:112(__init__)
173,14,0.0,0.0,0.0,0.0, serialization.py:803(_maybe_decode_ascii)
174,3,0.0,0.0,0.0,0.0, selectors.py:216(_fileobj_lookup)
175,18,0.0,0.0,0.0,0.0, popen_spawn_posix.py:34(duplicate_for_child)
176,7,0.0,0.0,0.0,0.0, serialization.py:314(_check_dill_version)
177,28,0.0,0.0,0.0,0.0, sre_parse.py:250(match)
178,20,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:874(__enter__)
179,20,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:878(__exit__)
180,21,0.0,0.0,0.0,0.0, __init__.py:62(get_sharing_strategy)
181,42,0.0,0.0,0.0,0.0, {method 'endswith' of 'str' objects}
182,17,0.0,0.0,0.0,0.0, pathlib.py:1089(_init)
183,11,0.0,0.0,0.0,0.0, {built-in method _thread.allocate_lock}
184,92,0.0,0.0,0.0,0.0, {built-in method builtins.callable}
185,4,0.0,0.0,0.0,0.0, {built-in method builtins.sorted}
186,2,0.0,0.0,0.0,0.0, selectors.py:64(__init__)
187,1,0.0,0.0,0.0,0.0, context.py:233(get_context)
188,14,0.0,0.0,0.0,0.0, hooks.py:54(warn_if_has_hooks)
189,14,0.0,0.0,0.0,0.0, {method 'tell' of '_io.BufferedReader' objects}
190,26,0.0,0.0,0.0,0.0, {built-in method posix.getpid}
191,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:185(cb)
192,6,0.0,0.0,0.0,0.0, argparse.py:941(__init__)
193,34,0.0,0.0,0.0,0.0, {method '__exit__' of '_thread.lock' objects}
194,28,0.0,0.0,0.0,0.0, sre_parse.py:173(append)
195,2,0.0,0.0,0.0,0.0, util.py:461(close_fds)
196,7,0.0,0.0,0.0,0.0, serialization.py:193(_is_path)
197,66,0.0,0.0,0.0,0.0, {method 'replace' of 'str' objects}
198,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:593(_validate_timestamp_pyc)
199,30,0.0,0.0,0.0,0.0, {built-in method _imp.acquire_lock}
200,2,0.0,0.0,0.0,0.0, resource_tracker.py:66(getfd)
201,3,0.0,0.0,0.0,0.0, os.py:804(fsencode)
202,1,0.0,0.0,0.0,0.0, _bootlocale.py:33(getpreferredencoding)
203,81,0.0,0.0,0.0,0.0, {method 'pop' of 'dict' objects}
204,4,0.0,0.0,0.0,0.0, connection.py:365(_close)
205,4,0.0,0.0,0.0,0.0, synchronize.py:100(__getstate__)
206,4,0.0,0.0,0.0,0.0, weakref.py:353(__init__)
207,28,0.0,0.0,0.0,0.0, {built-in method __new__ of type object at 0x5572365392c0}
208,2,0.0,0.0,0.0,0.0, pathlib.py:677(__reduce__)
209,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:112(release)
210,14,0.0,0.0,0.0,0.0, serialization.py:199(__init__)
211,7/5,0.0,0.0,0.0,0.0, sre_compile.py:485(_get_literal_prefix)
212,29,0.0,0.0,0.0,0.0, {built-in method sys.intern}
213,38,0.0,0.0,0.0,0.0, argparse.py:203(__init__)
214,4,0.0,0.0,0.0,0.0, weakref.py:348(__new__)
215,2,0.0,0.0,0.0,0.0, _weakrefset.py:86(add)
216,14,0.0,0.0,0.0,0.0, _namedtensor_internals.py:10(check_serializing_named_tensor)
217,6,0.0,0.0,0.0,0.0, sre_parse.py:225(__init__)
218,12,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:79(_unpack_uint32)
219,14,0.0,0.0,0.0,0.0, argparse.py:2286(_get_nargs_pattern)
220,9,0.0,0.0,0.0,0.0, sre_compile.py:447(_simple)
221,5,0.0,0.0,0.0,0.0, __init__.py:89(find_spec)
222,14,0.0,0.0,0.0,0.0, {method 'stride' of 'torch._C._TensorBase' objects}
223,47,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:231(_verbose_message)
224,38,0.0,0.0,0.0,0.0, argparse.py:1580(_check_conflict)
225,23,0.0,0.0,0.0,0.0, sre_parse.py:287(tell)
226,2,0.0,0.0,0.0,0.0, selectors.py:269(close)
227,4,0.0,0.0,0.0,0.0, sre_parse.py:97(closegroup)
228,28,0.0,0.0,0.0,0.0, context.py:351(get_spawning_popen)
229,1,0.0,0.0,0.0,0.0, spawn.py:73(<dictcomp>)
230,6,0.0,0.0,0.0,0.0, argparse.py:964(__init__)
231,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1077(path_stats)
232,11,0.0,0.0,0.0,0.0, {method 'format' of 'str' objects}
233,4,0.0,0.0,0.0,0.0, weakref.py:106(remove)
234,4,0.0,0.0,0.0,0.0, connection.py:122(__init__)
235,8,0.0,0.0,0.0,0.0, sre_parse.py:356(_escape)
236,38,0.0,0.0,0.0,0.0, argparse.py:575(_metavar_formatter)
237,3,0.0,0.0,0.0,0.0, __init__.py:43(normalize_encoding)
238,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:160(__exit__)
239,2,0.0,0.0,0.0,0.0, selectors.py:203(__exit__)
240,45,0.0,0.0,0.0,0.0, sre_parse.py:161(__len__)
241,4,0.0,0.0,0.0,0.0, connection.py:135(__del__)
242,4,0.0,0.0,0.0,0.0, {built-in method _multiprocessing.sem_unlink}
243,37,0.0,0.0,0.0,0.0, argparse.py:1363(register)
244,14,0.0,0.0,0.0,0.0, enum.py:670(__new__)
245,2,0.0,0.0,0.0,0.0, {built-in method _signal.pthread_sigmask}
246,1,0.0,0.0,0.0,0.0, {function Random.seed at 0x145a693fa820}
247,7,0.0,0.0,0.0,0.0, _utils.py:158(_validate_loaded_sparse_tensors)
248,1,0.0,0.0,0.0,0.0, {method 'to' of 'torch._C._TensorBase' objects}
249,4,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:560(_classify_pyc)
250,19,0.0,0.0,0.0,0.0, pathlib.py:303(splitroot)
251,39,0.0,0.0,0.0,0.0, {method 'fileno' of '_io.TextIOWrapper' objects}
252,38,0.0,0.0,0.0,0.0, argparse.py:584(format)
253,58,0.0,0.0,0.0,0.0, {built-in method builtins.setattr}
254,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:87(acquire)
255,104,0.0,0.0,0.0,0.0, {method 'encode' of 'str' objects}
256,45,0.0,0.0,0.0,0.0, sre_parse.py:234(__next)
257,10,0.0,0.0,0.0,0.0, pathlib.py:725(_format_parsed_parts)
258,2,0.0,0.0,0.0,0.0, process.py:61(_cleanup)
259,101,0.0,0.0,0.0,0.0, {built-in method builtins.min}
260,9,0.0,0.0,0.0,0.0, resource_tracker.py:134(_check_alive)
261,4,0.0,0.0,0.0,0.0, sre_compile.py:292(_optimize_charset)
262,38,0.0,0.0,0.0,0.0, types.py:171(__get__)
263,7,0.0,0.0,0.0,0.0, serialization.py:173(default_restore_location)
264,16,0.0,0.0,0.0,0.0, argparse.py:2475(_get_value)
265,50,0.0,0.0,0.0,0.0, {method 'match' of 're.Pattern' objects}
266,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:58(__init__)
267,2,0.0,0.0,0.0,0.0, os.py:682(__setitem__)
268,34,0.0,0.0,0.0,0.0, sre_parse.py:255(get)
269,2,0.0,0.0,0.0,0.0, utils.py:234(__str__)
270,17,0.0,0.0,0.0,0.0, {built-in method posix.write}
271,5,0.0,0.0,0.0,0.0, copyreg.py:103(_slotnames)
272,77,0.0,0.0,0.0,0.0, {method 'rpartition' of 'str' objects}
273,1,0.0,0.0,0.0,0.0, {method 'long' of 'torch._C._TensorBase' objects}
274,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:696(spec_from_file_location)
275,1,0.0,0.0,0.0,0.0, spawn.py:11(<module>)
276,4,0.0,0.0,0.0,0.0, {method 'flush' of '_io.TextIOWrapper' objects}
277,38,0.0,0.0,0.0,0.0, argparse.py:820(__init__)
278,4,0.0,0.0,0.0,0.0, process.py:344(__reduce__)
279,6,0.0,0.0,0.0,0.0, enum.py:977(__and__)
280,13,0.0,0.0,0.0,0.0, pathlib.py:715(_from_parsed_parts)
281,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:127(_path_split)
282,4,0.0,0.0,0.0,0.0, connection.py:972(reduce_connection)
283,1,0.0,0.0,0.0,0.0, ddp.py:12(set_master)
284,14,0.0,0.0,0.0,0.0, reductions.py:26(__init__)
285,40,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:123(<listcomp>)
286,12,0.0,0.0,0.0,0.0, _collections_abc.py:760(get)
287,49,0.0,0.0,0.0,0.0, {built-in method builtins.max}
288,14,0.0,0.0,0.0,0.0, {method 'size' of 'torch._C._TensorBase' objects}
289,1,0.0,0.0,0.0,0.0, popen_fork.py:1(<module>)
290,1,0.0,0.0,0.0,0.0, spawn.py:70(__init__)
291,1,0.0,0.0,0.0,0.0, random.py:126(seed)
292,92,0.0,0.0,0.0,0.0, argparse.py:1367(_registry_get)
293,6,0.0,0.0,0.0,0.0, {method 'copy' of 'dict' objects}
294,7,0.0,0.0,0.0,0.0, serialization.py:889(_is_torchscript_zip)
295,2,0.0,0.0,0.0,0.0, argparse.py:1620(__init__)
296,30,0.0,0.0,0.0,0.0, argparse.py:906(__init__)
297,38,0.0,0.0,0.0,0.0, argparse.py:1567(_pop_action_class)
298,19,0.0,0.0,0.0,0.0, {built-in method posix.close}
299,10,0.0,0.0,0.0,0.0, {built-in method posix.pipe}
300,139,0.0,0.0,0.0,0.0, {built-in method builtins.hasattr}
301,2,0.0,0.0,0.0,0.0, util.py:433(_flush_std_streams)
302,84,0.0,0.0,0.0,0.0, {method 'join' of 'str' objects}
303,167,0.0,0.0,0.0,0.0, {method 'get' of 'dict' objects}
304,1,0.0,0.0,0.0,0.0, random.py:117(__init__)
305,32,0.0,0.0,0.0,0.0, random.py:237(_randbelow_with_getrandbits)
306,4,0.0,0.0,0.0,0.0, resource_tracker.py:149(unregister)
307,96,0.0,0.0,0.0,0.0, {built-in method builtins.getattr}
308,2,0.0,0.0,0.0,0.0, argparse.py:1443(add_argument_group)
309,113,0.0,0.0,0.0,0.0, sre_parse.py:165(__getitem__)
310,12,0.0,0.0,0.0,0.0, posixpath.py:71(join)
311,2,0.0,0.0,0.0,0.0, selectors.py:210(__init__)
312,18,0.0,0.0,0.0,0.0, reduction.py:191(DupFd)
313,14,0.0,0.0,0.0,0.0, reductions.py:59(__setitem__)
314,25/10,0.0,0.0,0.0,0.0, sre_parse.py:175(getwidth)
315,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:1509(_get_spec)
316,13,0.0,0.0,0.0,0.0, pathlib.py:742(__str__)
317,14,0.0,0.0,0.0,0.0, argparse.py:2419(_get_values)
318,422/401,0.0,0.0,0.0,0.0, {built-in method builtins.len}
319,591,0.0,0.0,0.0,0.0, {method 'append' of 'list' objects}
320,2,0.0,0.0,0.0,0.0, pathlib.py:1434(is_dir)
321,38,0.0,0.0,0.0,0.0, {built-in method posix.get_terminal_size}
322,14,0.0,0.0,0.0,0.0, enum.py:358(__call__)
323,3,0.0,0.0,0.0,0.0, locale.py:352(_replace_encoding)
324,1,0.0,0.0,0.0,0.0, argparse.py:116(__repr__)
325,3,0.0,0.0,0.0,0.0, selectors.py:235(register)
326,3,0.0,0.0,0.0,0.0, subprocess.py:282(_args_from_interpreter_flags)
327,1,0.0,0.0,0.0,0.0, {built-in method builtins.repr}
328,2,0.0,0.0,0.0,0.0, connection.py:521(Pipe)
329,52,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:398(parent)
330,2,0.0,0.0,0.0,0.0, utils.py:292(__exit__)
331,93,0.0,0.0,0.0,0.0, os.py:754(encode)
332,13,0.0,0.0,0.0,0.0, pathlib.py:752(__fspath__)
333,4,0.0,0.0,0.0,0.0, weakref.py:165(__setitem__)
334,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:491(_get_cached)
335,40,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:121(_path_join)
336,15,0.0,0.0,0.0,0.0, {function _load.<locals>.UnpicklerWrapper.find_class at 0x1459542d34c0}
337,2,0.0,0.0,0.0,0.0, signal.py:24(_int_to_enum)
338,2,0.0,0.0,0.0,0.0, spawn.py:150(get_preparation_data)
339,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:166(_get_module_lock)
340,2,0.0,0.0,0.0,0.0, spawn.py:78(get_command_line)
341,9,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:385(cached)
342,548,0.0,0.0,0.0,0.0, {built-in method builtins.isinstance}
343,4,0.0,0.0,0.0,0.0, tempfile.py:138(rng)
344,8,0.0,0.0,0.0,0.0, {built-in method builtins.print}
345,4,0.0,0.0,0.0,0.0, signal.py:70(<genexpr>)
346,8,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:361(cache_from_source)
347,3,0.0,0.0,0.0,0.0, selectors.py:352(register)
348,7,0.0,0.0,0.0,0.0, {method 'update' of 'dict' objects}
349,38,0.0,0.0,0.0,0.0, argparse.py:591(_format_args)
350,6,0.0,0.0,0.0,0.0, locale.py:386(normalize)
351,2,0.0,0.0,0.0,0.0, selectors.py:348(__init__)
352,38,0.0,0.0,0.0,0.0, argparse.py:1453(_add_action)
353,6,0.0,0.0,0.0,0.0, sre_compile.py:560(_compile_info)
354,14,0.0,0.0,0.0,0.0, argparse.py:1917(take_action)
355,32,0.0,0.0,0.0,0.0, random.py:343(choice)
356,4,0.0,0.0,0.0,0.0, util.py:171(register_after_fork)
357,4,0.0,0.0,0.0,0.0, synchronize.py:84(_cleanup)
358,15,0.0,0.0,0.0,0.0, serialization.py:873(find_class)
359,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:156(__enter__)
360,4,0.0,0.0,0.0,0.0, pathlib.py:702(_from_parts)
361,4,0.0,0.0,0.0,0.0, tempfile.py:152(<listcomp>)
362,6,0.0,0.0,0.0,0.0, util.py:186(__init__)
363,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap>:486(_init_module_attrs)
364,38,0.0,0.0,0.0,0.0, argparse.py:1642(_add_action)
365,17,0.0,0.0,0.0,0.0, pathlib.py:64(parse_parts)
366,89,0.0,0.0,0.0,0.0, os.py:674(__getitem__)
367,2,0.0,0.0,0.0,0.0, signal.py:67(pthread_sigmask)
368,6,0.0,0.0,0.0,0.0, gettext.py:211(_expand_lang)
369,21/6,0.0,0.0,0.0,0.0, sre_compile.py:87(_compile)
370,38,0.0,0.0,0.0,0.0, argparse.py:1804(_add_action)
371,6,0.0,0.0,0.0,0.0, util.py:205(__call__)
372,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:145(_path_is_mode_type)
373,4,0.0,0.0,0.0,0.0, pathlib.py:1079(__new__)
374,4,0.0,0.0,0.0,0.0, reduction.py:38(__init__)
375,5,0.0,0.0,0.0,0.0, <frozen importlib._bootstrap_external>:154(_path_isfile)
